"","x"
"13822",0.036919195
"13823",0.183037108
"13824",0.399903696
"13825",0.605655964
"13826",0.884758812
"13827",-0.111666904
"13828",-0.024954536
"13829",0.088606364
"13830",0.296586837
"13831",0.531410289
"13832",0.752184219
"13833",0.878201361
"13834",-0.664956614
"13835",-0.644927111
"13836",-0.614401005
"13837",-0.53915764
"13838",-0.397879142
"13839",-0.125689332
"13840",0.208505535
"13841",0.555854871
"13842",-0.671295404
"13843",-0.412645656
"13844",-0.297065912
"13845",-0.183300829
"13846",0.067898703
"13847",-0.684560328
"13848",-0.177034248
"13849",0.260862683
"13850",0.462284883
"13851",0.612546503
"13852",0.738042599
"13853",-0.598380281
"13854",-0.06421705
"13855",0.230315385
"13856",0.509466592
"13857",0.696688743
"13858",0.830058282
"13859",0.902799312
"13860",0.948301116
"13861",-0.479927573
"13862",-0.271424238
"13863",0.963772053
"13864",0.999909762
"13865",0.999999629
"13866",0.999999999
"13867",1
"13868",-0.589874836
"13869",-0.141534865
"13870",0.112284618
"13871",0.570148425
"13872",0.72941391
"13873",0.828309043
"13874",-0.923294664
"13875",-0.814041224
"13876",-0.749496988
"13877",-0.674710985
"13878",-0.573185096
"13879",-0.461950533
"13880",-0.320945479
"13881",-0.855780432
"13882",-0.496981435
"13883",-0.193530205
"13884",0.184640677
"13885",0.490007523
"13886",0.725355453
"13887",0.853293452
"13888",0.928984817
"13889",-0.839356673
"13890",-0.235030173
"13891",0.22396445
"13892",0.835871121
"13893",0.937798359
"13894",0.97510212
"13895",0.990988605
"13896",-0.822469337
"13897",-0.678047299
"13898",-0.300138506
"13899",0.414113629
"13900",0.991915196
"13901",0.998443693
"13902",-0.929896393
"13903",-0.193805372
"13904",0.462861004
"13905",0.961263571
"13906",0.991467685
"13907",0.999539188
"13908",-0.539421011
"13909",-0.437181104
"13910",-0.208232485
"13911",-0.088273284
"13912",0.046061879
"13913",0.053035673
"13914",0.727271982
"13915",0.954149062
"13916",0.99179434
"13917",0.998776357
"13918",0.999785043
"13919",0.999968054
"13920",-0.685712028
"13921",-0.492410465
"13922",-0.376370602
"13923",-0.234227688
"13924",-0.094958093
"13925",0.061842529
"13926",0.347415085
"13927",-0.685619428
"13928",-0.384135884
"13929",-0.19495132
"13930",0.232906598
"13931",0.433806974
"13932",-0.980351012
"13933",0.764989596
"13934",0.97483867
"13935",0.997010316
"13936",0.999966336
"13937",0.999996779
"13938",-0.24371633
"13939",0.111080458
"13940",0.482919865
"13941",0.803341914
"13942",0.93363142
"13943",0.994354375
"13944",0.998477745
"13945",-0.995299609
"13946",-0.49380336
"13947",0.959794569
"13948",0.999714805
"13949",0.999973355
"13950",0.999998017
"13951",-0.840140612
"13952",-0.268229404
"13953",0.174916581
"13954",0.808758791
"13955",0.92439725
"13956",0.968661239
"13957",0.988239614
"13958",-0.68960024
"13959",-0.546638194
"13960",-0.380290736
"13961",-0.640947945
"13962",-0.205674897
"13963",-0.013558388
"13964",0.162993065
"13965",0.344819072
"13966",0.491146955
"13967",0.624691573
"13968",-0.16012986
"13969",-0.071626855
"13970",0.0221218
"13971",0.180478365
"13972",0.367478662
"13973",0.579442394
"13974",0.73907415
"13975",0.858068566
"13976",-0.057113776
"13977",-0.048921765
"13978",-0.016240278
"13979",0.44703259
"13980",0.951126752
"13981",-0.240258415
"13982",-0.238495293
"13983",-0.232914031
"13984",-0.206955306
"13985",-0.116418833
"13986",0.17789657
"13987",0.592086609
"13988",0.880184552
"13989",-0.903967884
"13990",-0.242098339
"13991",0.334362513
"13992",0.761385158
"13993",0.920796339
"13994",0.977851879
"13995",0.993206147
"13996",0.998150428
"13997",-0.927324945
"13998",0.569531849
"13999",0.896865018
"14000",0.975467557
"14001",0.995088302
"14002",0.998876025
"14003",0.999777079
"14004",-0.932271385
"14005",-0.151391408
"14006",0.901211836
"14007",0.997231393
"14008",0.999898595
"14009",0.999999901
"14010",0.999999997
"14011",-0.622808178
"14012",-0.393546308
"14013",-0.295866147
"14014",-0.092420222
"14015",0.008607126
"14016",-0.909999181
"14017",-0.067004522
"14018",0.557838565
"14019",0.969870216
"14020",0.99835286
"14021",0.999642119
"14022",-0.270838205
"14023",-0.017625929
"14024",0.261260682
"14025",0.483545431
"14026",0.671071573
"14027",0.790525232
"14028",0.875909579
"14029",-0.921644251
"14030",-0.4396914
"14031",0.066242858
"14032",0.575790339
"14033",0.945137889
"14034",0.980957109
"14035",-0.707222455
"14036",-0.339970967
"14037",0.171765791
"14038",0.605021684
"14039",0.741018245
"14040",0.147695541
"14041",0.981141711
"14042",0.999999985
"14043",1
"14044",0.762244499
"14045",0.966647205
"14046",0.994900991
"14047",0.999357614
"14048",0.999903156
"14049",0.999987826
"14050",-0.690256419
"14051",-0.552709295
"14052",-0.376609201
"14053",-0.061940513
"14054",0.056181098
"14055",-0.895100552
"14056",0.563134396
"14057",0.879886796
"14058",0.967301898
"14059",0.992429197
"14060",0.999548154
"14061",-0.63987137
"14062",-0.568294197
"14063",-0.518847393
"14064",-0.25810669
"14065",-0.115300825
"14066",-0.868149896
"14067",-0.246534837
"14068",0.254868162
"14069",0.676199853
"14070",0.870323369
"14071",0.955883185
"14072",0.983938606
"14073",0.996972086
"14074",0.999696617
"14075",0.999962864
"14076",-0.834204258
"14077",-0.347070795
"14078",0.038507874
"14079",0.705527545
"14080",0.866106138
"14081",0.937611765
"14082",0.973592229
"14083",-0.581194757
"14084",-0.051799005
"14085",0.163462241
"14086",0.347641095
"14087",0.651189687
"14088",0.759125864
"14089",-0.785414942
"14090",-0.500999603
"14091",-0.298546783
"14092",0.198131254
"14093",-0.067751501
"14094",0.19518938
"14095",0.508137187
"14096",0.639239816
"14097",0.754640027
"14098",0.832903594
"14099",0.893082137
"14100",-0.674011396
"14101",0.00520841
"14102",0.37824178
"14103",0.679656159
"14104",0.840029158
"14105",0.929096142
"14106",0.967042828
"14107",-0.734274682
"14108",-0.505551839
"14109",0.006348914
"14110",0.20282089
"14111",0.369249185
"14112",0.527645936
"14113",-0.433518456
"14114",-0.002831892
"14115",0.300005167
"14116",0.440499354
"14117",0.552437348
"14118",-0.714231469
"14119",-0.312883472
"14120",-0.120657754
"14121",0.422541545
"14122",0.571559845
"14123",0.684229343
"14124",0.790277991
"14125",0.863385855
"14126",0.971491814
"14127",-0.872429912
"14128",-0.78625114
"14129",-0.60555087
"14130",-0.287143419
"14131",-0.092158324
"14132",0.133208997
"14133",-0.902215419
"14134",-0.581290859
"14135",-0.26675281
"14136",0.497688636
"14137",0.750796073
"14138",0.877736687
"14139",0.946219946
"14140",-0.040119273
"14141",0.652344389
"14142",0.932532791
"14143",0.986533813
"14144",0.997752976
"14145",0.999927526
"14146",-0.709619898
"14147",-0.226538747
"14148",0.40142114
"14149",0.628102509
"14150",0.793651731
"14151",0.884081893
"14152",-0.839772697
"14153",-0.707259748
"14154",-0.540616476
"14155",-0.234519873
"14156",0.128062736
"14157",0.50062945
"14158",0.736380634
"14159",0.880131169
"14160",-0.88670527
"14161",-0.62658165
"14162",-0.460866627
"14163",-0.274593453
"14164",0.170438251
"14165",0.388026996
"14166",-0.734548095
"14167",-0.382844607
"14168",0.777605319
"14169",0.993057797
"14170",0.999992869
"14171",0.999999733
"14172",0.999999993
"14173",-0.974183931
"14174",-0.904424567
"14175",-0.8259228
"14176",-0.677004341
"14177",-0.464256742
"14178",-0.149975901
"14179",0.168111839
"14180",0.478726758
"14181",-0.797291179
"14182",-0.611353304
"14183",-0.485188464
"14184",-0.583772433
"14185",-0.381621465
"14186",-0.109771347
"14187",0.420035756
"14188",0.613145102
"14189",0.763971952
"14190",-0.732256311
"14191",-0.488438383
"14192",-0.33047837
"14193",-0.133635635
"14194",0.05614331
"14195",0.25908546
"14196",0.426630384
"14197",0.581479698
"14198",-0.807270176
"14199",-0.227206469
"14200",0.190054769
"14201",0.576134989
"14202",0.793308033
"14203",0.912883066
"14204",0.961710161
"14205",0.98469309
"14206",-0.857508917
"14207",-0.77372058
"14208",-0.70837273
"14209",-0.610889123
"14210",-0.494541603
"14211",-0.33604094
"14212",-0.167169173
"14213",0.033491703
"14214",-0.705784734
"14215",-0.25759404
"14216",-0.116238323
"14217",0.044044093
"14218",0.188552826
"14219",-0.813410086
"14220",-0.717211362
"14221",-0.567739121
"14222",-0.387651545
"14223",-0.150190128
"14224",0.083616334
"14225",0.328825121
"14226",-0.583656134
"14227",-0.267722723
"14228",-0.086407289
"14229",0.1186108
"14230",0.297666758
"14231",0.472087146
"14232",0.604709434
"14233",0.719367797
"14234",-0.670981459
"14235",-0.351858351
"14236",-0.154026097
"14237",0.077245758
"14238",0.281859849
"14239",0.625910653
"14240",0.747526892
"14241",-0.039278529
"14242",0.456236379
"14243",0.995327837
"14244",0.999988595
"14245",0.999999953
"14246",1
"14247",1
"14248",1
"14249",-0.227103446
"14250",0.766648805
"14251",0.97826081
"14252",0.993312068
"14253",0.998173192
"14254",-0.836075617
"14255",-0.206066366
"14256",0.261344758
"14257",0.658335795
"14258",0.945633906
"14259",0.978686005
"14260",0.992449178
"14261",-0.874298018
"14262",-0.297096436
"14263",0.189790147
"14264",0.844547736
"14265",0.945025434
"14266",0.97935519
"14267",0.993028439
"14268",-0.994582514
"14269",-0.463347409
"14270",0.584108522
"14271",0.960408604
"14272",0.996118662
"14273",0.999700898
"14274",0.999997784
"14275",-0.926272629
"14276",0.226181477
"14277",0.710976559
"14278",0.90341327
"14279",0.991872706
"14280",0.997818049
"14281",-0.914680287
"14282",-0.730620273
"14283",-0.559199684
"14284",-0.295574032
"14285",-0.006274279
"14286",0.550514511
"14287",0.738023402
"14288",-0.71398023
"14289",-0.592792604
"14290",-0.420426035
"14291",-0.230685944
"14292",-0.001162524
"14293",0.209007278
"14294",0.418510088
"14295",-0.084187702
"14296",0.590252386
"14297",0.912366656
"14298",0.981411667
"14299",0.999327787
"14300",0.999882075
"14301",-0.783448523
"14302",-0.520039544
"14303",-0.334959762
"14304",-0.098232177
"14305",0.12872144
"14306",0.362094178
"14307",0.54221206
"14308",0.694780136
"14309",-0.729133589
"14310",-0.434990609
"14311",-0.241305016
"14312",-0.005196189
"14313",0.21144169
"14314",0.42652661
"14315",0.58859882
"14316",0.72422914
"14317",-0.927268201
"14318",0.310772182
"14319",0.767899819
"14320",0.928619096
"14321",0.981687276
"14322",0.994803204
"14323",0.998699934
"14324",-0.72414376
"14325",-0.420370026
"14326",-0.22106118
"14327",0.02001754
"14328",0.238695241
"14329",0.452772171
"14330",0.61164892
"14331",0.742641398
"14332",-0.664610921
"14333",-0.404956173
"14334",-0.247107208
"14335",-0.058033341
"14336",0.118574552
"14337",0.303496093
"14338",-0.730429276
"14339",-0.108495721
"14340",0.287790128
"14341",0.921850067
"14342",0.964800683
"14343",0.98551671
"14344",-0.944985502
"14345",0.99985279
"14346",0.999999308
"14347",0.999999998
"14348",1
"14349",-0.674544006
"14350",-0.341489212
"14351",0.659408666
"14352",0.775505222
"14353",-0.583831574
"14354",-0.430617922
"14355",-0.346626219
"14356",-0.247787266
"14357",-0.152797012
"14358",-0.045421602
"14359",0.053546741
"14360",0.160741913
"14361",-0.500562374
"14362",-0.061532465
"14363",0.110835011
"14364",0.262753619
"14365",0.415273126
"14366",0.536863242
"14367",0.648462362
"14368",-0.899692756
"14369",-0.261944321
"14370",0.296338229
"14371",0.906567532
"14372",0.972510278
"14373",0.991190355
"14374",0.997486754
"14375",-0.802052119
"14376",-0.490184049
"14377",-0.259227808
"14378",0.031723015
"14379",0.293832537
"14380",0.536885807
"14381",0.823567594
"14382",-0.818194094
"14383",-0.801012479
"14384",-0.771093036
"14385",-0.705253082
"14386",-0.542994178
"14387",-0.263560036
"14388",0.460518078
"14389",0.994355552
"14390",0.999972817
"14391",1
"14392",1
"14393",-0.151892109
"14394",0.850345698
"14395",0.942131874
"14396",0.976324746
"14397",0.991212239
"14398",-0.747965153
"14399",-0.069898711
"14400",0.24301362
"14401",0.491574462
"14402",0.694254051
"14403",0.816518515
"14404",0.898478537
"14405",-0.813253916
"14406",-0.382027093
"14407",0.320049458
"14408",0.592800403
"14409",0.787887043
"14410",0.888783757
"14411",0.946802763
"14412",-0.954164116
"14413",-0.598964069
"14414",-0.125572806
"14415",0.456804016
"14416",0.932609372
"14417",0.977735236
"14418",0.99349913
"14419",-0.23792
"14420",-0.23792
"14421",-0.237919997
"14422",-0.237625672
"14423",-0.127568366
"14424",0.999873523
"14425",0.018537545
"14426",0.020215988
"14427",0.05095896
"14428",0.355521914
"14429",0.913867952
"14430",-0.139376951
"14431",-0.138427559
"14432",-0.127889887
"14433",-0.021837355
"14434",0.165062803
"14435",0.3842
"14436",0.384200008
"14437",0.384203426
"14438",0.385031483
"14439",0.604345714
"14440",-0.34907
"14441",-0.34907
"14442",-0.349069999
"14443",-0.349069517
"14444",-0.348952566
"14445",0.861000532
"14446",0.999623537
"14447",-0.94984
"14448",-0.94984
"14449",-0.949839851
"14450",-0.949803699
"14451",-0.935014507
"14452",0.31866471
"14453",0.997458398
"14454",0.26051
"14455",0.26051
"14456",0.26051001
"14457",0.260514241
"14458",0.261539063
"14459",0.530024981
"14460",-0.9943
"14461",-0.9943
"14462",-0.9943
"14463",-0.994286177
"14464",-0.17786872
"14465",0.993032866
"14466",-0.0058335
"14467",-0.005833499
"14468",-0.005833261
"14469",0.017491683
"14470",0.851404308
"14471",0.999576499
"14472",-0.59844
"14473",-0.59844
"14474",-0.59844
"14475",-0.598439922
"14476",0.996738229
"14477",-0.96937
"14478",-0.969369999
"14479",-0.969369513
"14480",-0.969251786
"14481",-0.921892399
"14482",0.718780634
"14483",0.999203122
"14484",-0.044532859
"14485",-0.044399038
"14486",-0.041358148
"14487",-0.030548061
"14488",0.023449886
"14489",0.202301927
"14490",0.596216279
"14491",-0.889799835
"14492",-0.889792966
"14493",-0.889757846
"14494",-0.88950007
"14495",-0.888003876
"14496",-0.877092527
"14497",-0.816115372
"14498",-0.466418817
"14499",-0.70622
"14500",-0.70622
"14501",-0.70622
"14502",-0.70621989
"14503",-0.706193324
"14504",0.334413063
"14505",0.997352268
"14506",0.022509003
"14507",0.022510067
"14508",0.027883791
"14509",0.648500351
"14510",0.973917823
"14511",-0.412149692
"14512",-0.412137887
"14513",-0.411673451
"14514",-0.409405789
"14515",-0.393635066
"14516",0.25915
"14517",0.25915
"14518",0.25915
"14519",0.259150136
"14520",0.259182958
"14521",0.272469664
"14522",0.864035701
"14523",0.999595563
"14524",-0.72989
"14525",-0.72989
"14526",-0.72988996
"14527",-0.729880266
"14528",-0.725893657
"14529",0.992561279
"14530",-0.949430023
"14531",-0.948596483
"14532",-0.94671693
"14533",-0.940078472
"14534",-0.856735988
"14535",-0.692555021
"14536",-0.288406625
"14537",-0.679338984
"14538",-0.679301743
"14539",-0.677900726
"14540",-0.671244108
"14541",-0.420280803
"14542",0.242216789
"14543",-0.694177087
"14544",-0.693910961
"14545",-0.692981518
"14546",-0.688179745
"14547",-0.668450431
"14548",-0.573146004
"14549",-0.270562611
"14550",0.363787489
"14551",0.2521
"14552",0.2521
"14553",0.2521
"14554",0.252100194
"14555",0.252147196
"14556",0.897701168
"14557",-0.94556
"14558",-0.94556
"14559",-0.94556
"14560",-0.945559882
"14561",-0.945531395
"14562",-0.933858823
"14563",0.212425031
"14564",0.996789869
"14565",-0.80126
"14566",-0.80126
"14567",-0.80126
"14568",-0.801259941
"14569",-0.801245581
"14570",-0.795345728
"14571",0.994548615
"14572",-0.010853761
"14573",-0.010613276
"14574",-0.009795199
"14575",-0.005671818
"14576",0.303979456
"14577",0.684423453
"14578",-0.50458
"14579",-0.504579995
"14580",-0.504577924
"14581",-0.322139574
"14582",0.956428482
"14583",0.999890971
"14584",0.076188785
"14585",0.096537783
"14586",0.137619488
"14587",0.253713484
"14588",0.457735249
"14589",0.719798792
"14590",-0.150427971
"14591",-0.150399992
"14592",-0.149855706
"14593",-0.141995549
"14594",-0.007899358
"14595",0.627835242
"14596",0.971967891
"14597",-0.59223
"14598",-0.59223
"14599",-0.592229996
"14600",-0.592228277
"14601",-0.59181142
"14602",-0.436754153
"14603",0.941667629
"14604",0.999852875
"14605",0.22763
"14606",0.22763
"14607",0.22763
"14608",0.227630111
"14609",0.22765705
"14610",0.238604054
"14611",0.828452813
"14612",0.99946449
"14613",-0.358119916
"14614",-0.358114976
"14615",-0.358084527
"14616",-0.357817959
"14617",-0.355990255
"14618",-0.240923161
"14619",0.247292069
"14620",-0.3894
"14621",-0.389398478
"14622",-0.389030249
"14623",-0.252225498
"14624",0.949694652
"14625",-0.27253
"14626",-0.27253
"14627",-0.272529621
"14628",-0.27243789
"14629",-0.235718682
"14630",0.845544707
"14631",0.999572968
"14632",-0.70809
"14633",-0.70809
"14634",-0.70809
"14635",-0.708089938
"14636",-0.708074896
"14637",-0.701896752
"14638",0.09350688
"14639",-0.96245
"14640",-0.96245
"14641",-0.96245
"14642",-0.962449892
"14643",-0.962423657
"14644",-0.951668709
"14645",-0.16324
"14646",-0.16324
"14647",-0.163239996
"14648",-0.16323842
"14649",-0.162856286
"14650",0.965784567
"14651",-0.609037568
"14652",-0.608954136
"14653",-0.608569842
"14654",-0.59260342
"14655",-0.508657398
"14656",-0.179283804
"14657",0.519611936
"14658",-0.1294
"14659",-0.12939996
"14660",-0.125419844
"14661",0.392597441
"14662",-0.89762
"14663",-0.897619921
"14664",-0.897600875
"14665",-0.889781976
"14666",0.054905279
"14667",-0.552069919
"14668",-0.551900583
"14669",-0.551371553
"14670",-0.548892718
"14671",-0.497240842
"14672",-0.355914026
"14673",0.060442864
"14674",-0.941964616
"14675",-0.941744263
"14676",-0.941113305
"14677",-0.938373605
"14678",-0.928782291
"14679",-0.888144226
"14680",-0.75766855
"14681",-0.351455851
"14682",-0.95285
"14683",-0.952849979
"14684",-0.952847199
"14685",-0.92223011
"14686",0.989022022
"14687",-0.96605
"14688",-0.96605
"14689",-0.965995555
"14690",-0.943896699
"14691",0.478405832
"14692",-0.14349
"14693",-0.14349
"14694",-0.14349
"14695",-0.14349
"14696",-0.14348998
"14697",-0.143481802
"14698",-0.14150126
"14699",0.334003317
"14700",-0.142377401
"14701",-0.142305561
"14702",-0.142011108
"14703",-0.140251292
"14704",-0.131905362
"14705",-0.084383923
"14706",0.097012554
"14707",-0.78228727
"14708",-0.78220578
"14709",-0.781857627
"14710",-0.779695806
"14711",-0.705600822
"14712",-0.447980718
"14713",0.253314973
"14714",-0.284837672
"14715",-0.28462674
"14716",-0.2839612
"14717",-0.280817995
"14718",-0.268939164
"14719",-0.215538941
"14720",-0.047046533
"14721",0.36795366
"14722",-0.892044191
"14723",-0.891398171
"14724",-0.889565361
"14725",-0.881691651
"14726",-0.854653088
"14727",-0.74629781
"14728",-0.449926162
"14729",0.163270711
"14730",-0.73243
"14731",-0.73243
"14732",-0.73243
"14733",-0.732429948
"14734",-0.732417272
"14735",-0.727207796
"14736",0.001313902
"14737",0.994288996
"14738",-0.84882
"14739",-0.84882
"14740",-0.848819998
"14741",-0.848819083
"14742",-0.848597128
"14743",-0.761428005
"14744",0.858396023
"14745",0.999627436
"14746",-0.999864536
"14747",-0.998776998
"14748",-0.996508712
"14749",-0.989006423
"14750",-0.968898752
"14751",-0.9048928
"14752",-0.750255523
"14753",-0.378353524
"14754",-0.58730549
"14755",-0.584544334
"14756",0.234015548
"14757",-0.42766
"14758",-0.42766
"14759",-0.42766
"14760",-0.427659934
"14761",-0.427643908
"14762",-0.421068104
"14763",0.328855466
"14764",0.996928899
"14765",-0.661752333
"14766",-0.661592445
"14767",-0.661030271
"14768",-0.645954725
"14769",-0.585382308
"14770",-0.373484398
"14771",0.190573869
"14772",-0.53571
"14773",-0.53571
"14774",-0.53571
"14775",-0.535709949
"14776",-0.535697543
"14777",-0.530600669
"14778",0.152086508
"14779",0.995413219
"14780",-0.31998
"14781",-0.319979999
"14782",-0.319979787
"14783",-0.319928348
"14784",-0.299060181
"14785",0.999180839
"14786",-0.814399563
"14787",-0.814247914
"14788",-0.813193279
"14789",-0.753057843
"14790",-0.473043214
"14791",0.361074316
"14792",-0.90589
"14793",-0.90589
"14794",-0.90589
"14795",-0.905853388
"14796",-0.89094103
"14797",0.347533445
"14798",0.997592227
"14799",-0.42913
"14800",-0.42913
"14801",-0.42913
"14802",-0.429129992
"14803",-0.429126765
"14804",-0.428344398
"14805",-0.165361036
"14806",-0.66184
"14807",-0.661839999
"14808",-0.661760285
"14809",-0.635466807
"14810",0.609727097
"14811",0.998484095
"14812",-0.791842676
"14813",-0.790526584
"14814",-0.783470545
"14815",-0.753582488
"14816",-0.608393786
"14817",-0.184301622
"14818",0.510677494
"14819",-0.952183542
"14820",-0.947181628
"14821",-0.927808161
"14822",-0.556951667
"14823",0.108051771
"14824",-0.78497
"14825",-0.78497
"14826",-0.78497
"14827",-0.784969973
"14828",-0.78496356
"14829",-0.78232381
"14830",-0.311727087
"14831",0.988057886
"14832",-0.38241
"14833",-0.38241
"14834",-0.091508628
"14835",-0.32779
"14836",-0.32779
"14837",-0.327789999
"14838",-0.327789855
"14839",-0.327766923
"14840",-0.321849874
"14841",0.992852212
"14842",-0.559305067
"14843",-0.558928231
"14844",-0.5578175
"14845",-0.552879578
"14846",-0.535304449
"14847",-0.461483717
"14848",-0.245252824
"14849",0.249987429
"14850",-0.769548582
"14851",-0.766964641
"14852",-0.761290509
"14853",-0.741832099
"14854",-0.688835949
"14855",-0.527191421
"14856",-0.200749188
"14857",0.311341097
"14858",-0.9746
"14859",-0.9746
"14860",-0.974586884
"14861",-0.969216974
"14862",-0.186472057
"14863",-0.52163
"14864",-0.512766402
"14865",0.372209209
"14866",0.997407431
"14867",0.180211279
"14868",0.237080903
"14869",0.538621493
"14870",0.750222858
"14871",0.902327345
"14872",0.988409311
"14873",0.286507058
"14874",0.419803739
"14875",0.695116276
"14876",0.982823589
"14877",0.119064809
"14878",0.313562316
"14879",0.620652227
"14880",0.837672135
"14881",0.94759538
"14882",0.982668508
"14883",0.994982101
"14884",0.227558093
"14885",0.428342651
"14886",0.578701728
"14887",0.74033629
"14888",0.851565711
"14889",0.926290184
"14890",0.962834061
"14891",0.238673474
"14892",0.350572681
"14893",0.498741178
"14894",0.711035523
"14895",0.863455512
"14896",0.949399897
"14897",0.993675737
"14898",-0.259919136
"14899",-0.112148691
"14900",0.485684856
"14901",0.340556643
"14902",0.999993432
"14903",0.999999973
"14904",1
"14905",1
"14906",1
"14907",-0.865272554
"14908",0.031639633
"14909",0.631125014
"14910",0.910352279
"14911",0.977956821
"14912",0.99540206
"14913",0.999773935
"14914",0.857425587
"14915",0.922117236
"14916",0.956851008
"14917",0.981202419
"14918",0.99198704
"14919",0.996994992
"14920",0.998793401
"14921",0.999559381
"14922",-0.148199969
"14923",-0.148114694
"14924",-0.144483489
"14925",0.046256961
"14926",0.999953046
"14927",0.999999252
"14928",0.04252265
"14929",0.253062646
"14930",0.456729525
"14931",0.692522598
"14932",0.846497296
"14933",0.936262909
"14934",0.98964038
"14935",0.926191523
"14936",0.975857482
"14937",0.999852439
"14938",0.99999964
"14939",0.999999999
"14940",1
"14941",1
"14942",1
"14943",-0.212335382
"14944",0.103938298
"14945",0.257104268
"14946",0.413528489
"14947",0.539318055
"14948",0.654837285
"14949",0.739534715
"14950",0.811652085
"14951",0.19127025
"14952",0.346011063
"14953",0.420514215
"14954",0.499688995
"14955",0.567913747
"14956",0.636727733
"14957",0.693194931
"14958",-0.488046963
"14959",-0.157918238
"14960",0.393151389
"14961",0.842175623
"14962",0.965200648
"14963",0.993851711
"14964",0.998753821
"14965",0.999783892
"14966",0.520248867
"14967",0.741962456
"14968",0.920452353
"14969",0.9598292
"14970",0.981748698
"14971",0.991275504
"14972",0.996150533
"14973",0.73509935
"14974",0.780819246
"14975",0.827551254
"14976",0.899446486
"14977",0.92452753
"14978",0.956658199
"14979",0.973907182
"14980",0.982757985
"14981",0.990228536
"14982",0.994591881
"14983",0.998606363
"14984",0.999332714
"14985",0.925703024
"14986",0.962651282
"14987",0.983590965
"14988",0.994899803
"14989",0.998413938
"14990",0.999574213
"14991",0.999872968
"14992",0.999966349
"14993",0.303783205
"14994",0.652395392
"14995",0.846197479
"14996",0.99408106
"14997",0.998269141
"14998",0.193097983
"14999",0.23599277
"15000",0.323664261
"15001",0.528511974
"15002",0.756162797
"15003",0.913780319
"15004",0.971188371
"15005",0.991817109
"15006",0.129559905
"15007",0.315905905
"15008",0.4058908
"15009",0.500558624
"15010",0.580642708
"15011",0.659352829
"15012",0.721907713
"15013",0.780097918
"15014",0.691762023
"15015",0.837809335
"15016",0.988296482
"15017",0.996171203
"15018",0.998637913
"15019",0.999563424
"15020",0.842022484
"15021",0.890554078
"15022",0.933442269
"15023",0.960384123
"15024",0.988076812
"15025",0.822173818
"15026",0.912180901
"15027",0.963882518
"15028",0.989775325
"15029",0.997077738
"15030",0.999282365
"15031",0.999802286
"15032",0.999951969
"15033",-0.426590525
"15034",-0.074001346
"15035",0.107508066
"15036",0.29811324
"15037",0.597359735
"15038",0.701929516
"15039",0.789693311
"15040",0.830941554
"15041",0.91746235
"15042",0.967610371
"15043",0.991412701
"15044",0.999465833
"15045",0.999968167
"15046",-0.541757654
"15047",-0.045618094
"15048",0.218433594
"15049",0.474095833
"15050",0.654425799
"15051",0.791834486
"15052",0.872627571
"15053",-0.343646731
"15054",0.162566854
"15055",0.485815688
"15056",0.751229942
"15057",0.885515997
"15058",0.954059598
"15059",0.980537961
"15060",0.992494604
"15061",-0.458937964
"15062",0.109153562
"15063",0.62171996
"15064",0.904740919
"15065",0.976809677
"15066",0.995273705
"15067",0.998902688
"15068",0.999778985
"15069",-0.507625873
"15070",-0.303392647
"15071",-0.094693672
"15072",0.210387151
"15073",0.492128459
"15074",0.727094256
"15075",0.857930171
"15076",0.934130294
"15077",-0.567152429
"15078",0.003252673
"15079",0.228046581
"15080",0.414451556
"15081",0.584880771
"15082",0.705765219
"15083",0.803202018
"15084",-0.426070716
"15085",0.790994789
"15086",0.979933597
"15087",0.997898832
"15088",0.999825
"15089",0.999981904
"15090",0.999998495
"15091",-0.530191794
"15092",0.099739663
"15093",0.404933745
"15094",0.807594542
"15095",0.947894505
"15096",0.227176329
"15097",0.495046055
"15098",0.739524669
"15099",0.913336748
"15100",0.973278027
"15101",0.993086428
"15102",0.998020093
"15103",0.999499534
"15104",0.537646277
"15105",0.648903112
"15106",0.858553247
"15107",0.92324938
"15108",0.958024259
"15109",0.407275129
"15110",0.529396493
"15111",0.588302422
"15112",0.650510139
"15113",0.703501245
"15114",0.756091092
"15115",0.798388077
"15116",0.838270153
"15117",0.118277727
"15118",0.332924199
"15119",0.545989287
"15120",0.699375711
"15121",0.817945904
"15122",0.888314015
"15123",0.936001189
"15124",0.932595222
"15125",0.972399413
"15126",0.992234291
"15127",0.999852303
"15128",0.957695315
"15129",0.999740097
"15130",0.999999997
"15131",1
"15132",1
"15133",1
"15134",0.418972328
"15135",0.521545352
"15136",0.651041996
"15137",0.858158533
"15138",0.916538588
"15139",0.955253074
"15140",0.277386031
"15141",0.517676823
"15142",0.735533665
"15143",0.86243421
"15144",0.937146543
"15145",0.970200043
"15146",-0.534818989
"15147",0.03993267
"15148",0.330875155
"15149",0.589443363
"15150",0.753358152
"15151",0.86520383
"15152",0.924267326
"15153",0.960362295
"15154",-0.137202973
"15155",-0.102047813
"15156",0.086769455
"15157",0.522125691
"15158",0.885905629
"15159",0.977397034
"15160",0.996447878
"15161",0.20767786
"15162",0.800998318
"15163",0.971649131
"15164",0.995590822
"15165",0.999433851
"15166",0.999913154
"15167",-0.623687566
"15168",-0.513015304
"15169",-0.289516202
"15170",0.015238741
"15171",0.384888518
"15172",0.837533476
"15173",0.460924516
"15174",0.85434325
"15175",0.980864945
"15176",0.99969614
