names	cluster
MST1R	1
YES1	2
TYRO3	3
FGR	4
SRC	5
ATR	6
FLT1	7
LYN	5
PRKCD	8
SYK	9
MAP4K1	10
PDGFRB	11
PIK3CA	5
PHKG1	12
PHKG2	13
PDGFRA	14
EIF2AK2	5
ARAF	15
MAP2K1	16
RPS6KA4	17
KSR2	18
ABL1	5
ZAP70	19
PTK2B	20
MAP2K2	21
MAPK1	5
RPS6KA1	22
DYRK1B	23
PRKCA	24
MYLK	25
BMPR2	26
PRKCB	5
MAPK6	5
GSK3B	5
PDPK1	5
HK2	27
PRKCE	28
PIK3CB	29
MARK4	30
PRKCG	31
IRAK1	32
PRKCZ	33
MAP2K5	34
DAPK3	35
PKM	5
MARK2	36
BTK	37
PRKCQ	38
OBSCN	39
TTN	5
MOS	40
DDR2	41
MATK	42
TXK	43
EPHB2	44
PRKACA	5
GUCY2C	45
MAPK15	46
AMHR2	47
TGFBR1	48
ACVRL1	49
BMPR1B	50
MAP3K20	51
TGFBR2	5
CHUK	5
MAP3K8	52
MAP2K4	53
KDR	54
NTRK1	55
NTRK3	56
MAPK3	5
BRSK1	57
WEE1	58
RPS6KA3	59
STK11	60
PRKCI	61
MAP3K11	62
MAP2K7	63
IKBKB	64
PTK2	5
MAP3K10	65
MAP2K6	66
MAPK14	67
MAP2K3	68
MAPKAPK5	69
MAP3K12	70
MARK3	71
STK39	72
RYK	73
EPHB3	74
PLK4	75
TEC	76
TRIO	77
BMPR1A	78
MAPK8	79
PRKDC	80
ATM	81
CAMK2G	82
PKN1	83
MAP3K7	84
MAP3K2	85
MAPK12	86
MAPK13	87
CDC42BPA	88
LIMK1	5
LATS1	89
MAPK9	90
MAPK10	91
RPS6KA2	92
TRIM24	93
TRIM28	94
MKNK1	95
LIMK2	5
RPS6KA5	96
RPS6KB1	97
STRADA	98
ILK	99
BUB1B	100
MAP3K4	101
MAP3K3	102
MAP3K5	5
ERN1	103
MAPK7	104
SGK1	105
PKN2	106
OXSR1	107
PAK1	108
MAP3K14	109
MAPK11	110
NEK6	5
CAMKK1	5
PDK2	5
CHEK1	5
TLK1	5
EIF2AK3	5
RIPK1	5
CHEK2	5
SGK2	5
SGK3	5
RPS6KB2	5
PRKCH	5
PRKD1	5
CASK	5
CSNK2A2	5
MAST2	5
STK36	5
CDK9	5
TLK2	5
BRSK2	5
AKT1	5
GRK2	5
STRADB	5
PLK1	5
ACVR1	5
NEK8	5
NUAK2	5
AURKB	5
CDK4	5
STK35	111
CDK6	5
CDKL1	48
CSNK1A1	5
DAPK2	5
EIF2AK4	5
IGF1R	5
ITK	5
MYO3A	112
TSSK4	113
RAF1	5
STK3	5
STK4	5
LATS2	5
EGFR	5
FGFR1	5
FLT4	5
BRD2	5
NME1	5
NME4	5
CLK2	5
CLK3	5
KALRN	5
EPHA4	5
FGFR2	5
FGFR3	5
FYN	5
