names	cluster
MST1R	1
YES1	69
TYRO3	2
FGR	69
SRC	69
ATR	18
FLT1	69
LYN	69
PRKCD	5
SYK	69
MAP4K1	20
PDGFRB	69
PIK3CA	69
PHKG1	3
PHKG2	3
PDGFRA	69
EIF2AK2	13
ARAF	80
MAP2K1	80
RPS6KA4	80
KSR2	80
ABL1	69
ZAP70	69
PTK2B	69
MAP2K2	80
MAPK1	80
RPS6KA1	98
DYRK1B	4
PRKCA	5
MYLK	48
BMPR2	11
PRKCB	5
MAPK6	111
GSK3B	126
PDPK1	126
HK2	107
PRKCE	5
PIK3CB	69
MARK4	6
PRKCG	5
IRAK1	20
PRKCZ	126
MAP2K5	80
DAPK3	69
PKM	127
MARK2	7
BTK	69
PRKCQ	5
OBSCN	8
TTN	115
MOS	80
DDR2	9
MATK	80
TXK	69
EPHB2	52
PRKACA	115
GUCY2C	10
MAPK15	20
AMHR2	11
TGFBR1	13
ACVRL1	11
BMPR1B	11
MAP3K20	20
TGFBR2	13
CHUK	13
MAP3K8	13
MAP2K4	20
KDR	69
NTRK1	69
NTRK3	69
MAPK3	80
BRSK1	12
WEE1	36
RPS6KA3	98
STK11	89
PRKCI	69
MAP3K11	20
MAP2K7	20
IKBKB	13
PTK2	69
MAP3K10	14
MAP2K6	20
MAPK14	20
MAP2K3	20
MAPKAPK5	20
MAP3K12	20
MARK3	15
STK39	16
RYK	52
EPHB3	52
PLK4	82
TEC	69
TRIO	17
BMPR1A	11
MAPK8	20
PRKDC	18
ATM	18
CAMK2G	48
PKN1	20
MAP3K7	20
MAP3K2	20
MAPK12	20
MAPK13	20
CDC42BPA	19
LIMK1	141
LATS1	40
MAPK9	20
MAPK10	20
RPS6KA2	98
TRIM24	21
TRIM28	22
MKNK1	80
LIMK2	141
RPS6KA5	80
RPS6KB1	126
STRADA	89
ILK	126
BUB1B	18
MAP3K4	20
MAP3K3	20
MAP3K5	20
ERN1	20
MAPK7	80
SGK1	126
PKN2	20
OXSR1	23
PAK1	141
MAP3K14	13
MAPK11	20
NEK6	24
CAMKK1	89
PDK2	25
CHEK1	18
TLK1	26
EIF2AK3	13
RIPK1	13
CHEK2	18
SGK2	126
SGK3	126
RPS6KB2	126
PRKCH	5
PRKD1	5
CASK	27
CSNK2A2	67
MAST2	28
STK36	29
CDK9	145
TLK2	30
BRSK2	31
AKT1	126
GRK2	121
STRADB	89
PLK1	36
ACVR1	11
NEK8	32
NUAK2	33
AURKB	34
CDK4	36
STK35	35
CDK6	36
CDKL1	37
CSNK1A1	80
DAPK2	126
EIF2AK4	126
IGF1R	80
ITK	69
MYO3A	38
TSSK4	39
RAF1	80
STK3	40
STK4	126
LATS2	40
EGFR	80
FGFR1	80
FLT4	69
BRD2	41
NME1	42
NME4	42
CLK2	43
CLK3	44
KALRN	45
EPHA4	52
FGFR2	80
FGFR3	80
FYN	69
MET	69
ERBB4	69
EPHA2	52
KIT	69
HCK	69
INSR	126
JAK2	69
JAK1	69
LCK	69
WNK1	46
PIK3CG	69
TYK2	69
PAK4	141
PAK2	141
FES	141
JAK3	69
RIPK2	20
PIP5K1B	69
PIP4K2B	69
PIP5K1A	69
PIP5K1C	69
PIP4K2A	69
PIP4K2C	69
ROCK1	69
TBK1	13
ACVR2A	11
EEF2K	89
DAPK1	80
SGK196	47
CDC7	36
CDK5	52
ERBB3	69
CAMK2B	48
CAMK2D	48
WNK4	49
CSK	69
KSR1	80
PIK3C2A	69
ERBB2	80
NEK11	50
NEK2	51
PDK1	126
CAMK2A	48
CSF1R	69
EPHA8	52
ABL2	69
MERTK	53
TNK2	54
GSK3A	126
FER	69
HIPK3	55
AKT2	126
PAK3	141
PRKAA1	89
DMPK	56
PBK	57
IKBKE	13
ROCK2	69
LRRK1	58
STK24	59
STK25	60
PASK	61
STK16	62
TTBK1	63
TTBK2	64
NEK7	65
SNRK	66
CSNK2A1	67
LMTK2	68
CDK2	36
MAP3K1	20
