MAPK7	SGK1	1.224744871391589
PDPK1	PKN2	2.345207879911715
MAP3K2	PKN2	1.224744871391589
OXSR1	PAK1	1.224744871391589
MAP3K14	MAP3K7	5.04975246918104
MAP2K7	MAPK9	8.573214099741124
MAPK11	MAPKAPK5	2.345207879911715
NEK6	SGK1	1.224744871391589
PDPK1	SGK1	4.183300132670378
CAMKK1	SGK1	1.224744871391589
PDK2	SGK1	1.224744871391589
ATM	CHEK1	4.636809247747852
ATR	CHEK1	4.636809247747852
CHEK1	TLK1	1.224744871391589
EIF2AK3	IKBKB	4.636809247747852
MAP3K14	RIPK1	4.183300132670378
ATM	CHEK2	4.183300132670378
ATR	CHEK2	4.183300132670378
NEK6	RPS6KB1	1.224744871391589
PDPK1	SGK2	3.0822070014844885
PDPK1	SGK3	3.0822070014844885
PDPK1	RPS6KB1	5.787918451395112
PDPK1	RPS6KB2	5.787918451395112
PRKCH	PRKD1	1.224744871391589
CASK	CSNK2A2	1.224744871391589
MAST2	STK36	1.224744871391589
CDK9	STK36	1.224744871391589
TLK1	TLK2	1.224744871391589
BRSK2	WEE1	1.224744871391589
MAPK1	PAK1	8.093207028119322
AKT1	GSK3B	11.0227038425243
GRK2	SRC	3.0822070014844885
MAP3K7	STRADB	2.345207879911715
PLK1	WEE1	2.345207879911715
ACVR1	IKBKB	2.345207879911715
ACVR1	NEK8	1.224744871391589
ACVR1	NUAK2	1.224744871391589
ACVR1	PAK1	1.224744871391589
ACVR1	TGFBR1	3.0822070014844885
AURKB	TGFBR1	1.224744871391589
BMPR1B	CDK4	1.224744871391589
BMPR1B	OXSR1	1.224744871391589
BMPR1B	PAK1	2.345207879911715
BMPR1B	STK35	1.224744871391589
CDK4	TGFBR1	5.431390245600108
CDK6	TGFBR1	4.636809247747852
CDKL1	TGFBR1	1.224744871391589
CHUK	EIF2AK2	5.431390245600108
CHUK	PRKCQ	5.431390245600108
CHUK	TGFBR1	6.442049363362563
CSNK1A1	TGFBR1	3.0822070014844885
CSNK2A2	TGFBR1	2.345207879911715
DAPK2	TGFBR1	2.345207879911715
EIF2AK4	TGFBR1	1.224744871391589
IGF1R	PRKCD	2.345207879911715
IGF1R	PRKD1	2.345207879911715
IKBKB	TGFBR1	6.442049363362563
ITK	TGFBR1	1.224744871391589
MYO3A	TGFBR1	1.224744871391589
NEK6	TGFBR1	1.224744871391589
NEK8	TGFBR1	1.224744871391589
NUAK2	TGFBR1	1.224744871391589
OXSR1	TGFBR1	1.224744871391589
PAK1	TGFBR1	2.345207879911715
PLK4	TGFBR1	2.345207879911715
STK35	TGFBR1	1.224744871391589
TGFBR1	TSSK4	1.224744871391589
RAF1	STK3	2.345207879911715
LATS1	STK4	1.224744871391589
LATS2	STK3	3.0822070014844885
PTK2	RIPK1	3.6742346141747673
EGFR	PAK1	5.431390245600108
FGFR1	PAK1	4.183300132670378
MAP2K6	MAP3K5	4.183300132670378
PDGFRB	SRC	4.183300132670378
MAP3K14	MAPK3	5.431390245600108
FLT4	KDR	4.636809247747852
BRD2	FGFR1	1.224744871391589
MAP2K5	MAP3K2	3.0822070014844885
MAP2K5	MAP3K3	3.0822070014844885
NME1	NME4	3.6742346141747673
CLK2	CLK3	1.224744871391589
MAPK3	RAF1	17.24818831066034
MAPK3	PRKCD	7.035623639735143
MAPK1	PRKCD	7.035623639735143
PAK1	PRKCD	3.6742346141747673
MAPK3	PRKCE	6.123724356957946
MAPK3	PRKCZ	6.442049363362563
MAPK1	PRKCZ	6.442049363362563
EPHB2	KALRN	1.224744871391589
EPHA4	FGFR1	1.224744871391589
EPHA4	FGFR2	1.224744871391589
EPHA4	FGFR3	1.224744871391589
EPHB2	PTK2	2.345207879911715
FLT1	FYN	2.345207879911715
FLT1	YES1	1.224744871391589
EGFR	MET	7.582875444051551
EGFR	ERBB4	4.636809247747852
FLT4	PTK2	3.6742346141747673
KDR	YES1	1.224744871391589
EGFR	MAP2K1	12.227019260637483
EGFR	EPHA2	4.183300132670378
EGFR	MAPK1	12.549900398011134
EGFR	PRKD1	2.345207879911715
FGFR1	RPS6KA1	3.0822070014844885
FYN	KIT	2.345207879911715
HCK	KIT	1.224744871391589
IGF1R	INSR	7.035623639735143
IGF1R	JAK2	3.6742346141747673
IGF1R	MAP3K5	2.345207879911715
INSR	JAK1	2.345207879911715
INSR	JAK2	2.345207879911715
INSR	SRC	3.0822070014844885
JAK1	PDGFRB	4.183300132670378
JAK1	PDGFRA	4.183300132670378
JAK1	PRKCZ	2.345207879911715
JAK2	PDGFRB	3.6742346141747673
JAK2	MST1R	1.224744871391589
LCK	PTK2	2.345207879911715
AKT1	MST1R	1.224744871391589
AKT1	PRKDC	1.224744871391589
AKT1	PDK2	1.224744871391589
AKT1	PAK1	7.035623639735143
AKT1	IKBKB	12.864680330268607
AKT1	WNK1	1.224744871391589
KIT	PRKCB	4.636809247747852
KIT	PIK3CG	3.0822070014844885
LYN	TEC	1.224744871391589
PDGFRB	TYK2	3.0822070014844885
EIF2AK2	MAP3K7	3.6742346141747673
MAP2K1	PRKCZ	5.04975246918104
MAP2K1	PRKCI	3.6742346141747673
MAP2K1	MAPK14	10.27131929208707
FGFR2	PTK2B	1.224744871391589
FGFR2	PAK4	3.0822070014844885
MAPK1	PAK2	6.442049363362563
PRKCD	SRC	5.04975246918104
FES	JAK3	1.224744871391589
IRAK1	MAPK8	7.314369419163897
IRAK1	MAP3K7	7.035623639735143
IRAK1	RIPK2	3.0822070014844885
BTK	PIP5K1B	1.224744871391589
BTK	PIP4K2B	1.224744871391589
BTK	PIP5K1A	1.224744871391589
BTK	PIP5K1C	1.224744871391589
BTK	PIP4K2A	1.224744871391589
BTK	PIP4K2C	1.224744871391589
PTK2	ROCK1	6.442049363362563
MAP2K4	MAP3K14	4.636809247747852
MAPK3	PAK2	6.442049363362563
MAP3K3	WNK1	1.224744871391589
IKBKB	TBK1	8.573214099741124
ACVR2A	ACVRL1	2.345207879911715
EEF2K	RPS6KB2	2.345207879911715
DAPK1	MAPK1	3.6742346141747673
BMPR1B	SGK196	1.224744871391589
SGK196	TGFBR1	1.224744871391589
PAK1	TGFBR2	2.345207879911715
PRKCH	SRC	2.345207879911715
CDC7	CDK4	2.345207879911715
ABL1	PRKD1	1.224744871391589
CDK5	MAP2K1	1.224744871391589
ABL1	CDK5	2.345207879911715
CDK5	SRC	2.345207879911715
CDK5	ERBB3	1.224744871391589
CDK5	PAK1	2.345207879911715
CDK5	MAPK10	1.224744871391589
CAMK2B	CAMK2D	10.839741694339398
STK39	WNK4	1.224744871391589
CSK	FYN	1.224744871391589
CSK	HCK	1.224744871391589
CSK	LCK	1.224744871391589
CSK	FGR	1.224744871391589
CSK	LYN	2.345207879911715
CSK	SRC	2.345207879911715
CSK	MAPK15	1.224744871391589
KSR1	RAF1	3.6742346141747673
KSR1	MAP2K1	2.345207879911715
EGFR	LYN	2.345207879911715
PAK2	YES1	1.224744871391589
EIF2AK2	TYK2	5.787918451395112
EIF2AK2	JAK1	6.123724356957946
EGFR	PIK3C2A	1.224744871391589
ERBB2	PIK3C2A	1.224744871391589
CDK5	PIP5K1C	1.224744871391589
NEK11	NEK2	1.224744871391589
EGFR	GRK2	2.345207879911715
PRKCE	RPS6KB2	4.183300132670378
PAK2	RAF1	6.123724356957946
MAP3K8	RIPK1	3.0822070014844885
KSR1	MARK3	1.224744871391589
KSR1	MAPK1	3.6742346141747673
CHUK	IKBKB	13.619838471876236
IRAK1	MAPK14	7.314369419163897
PIK3CA	RPS6KB1	10.074720839804943
PDK1	RPS6KB1	2.345207879911715
MAPK3	RPS6KB1	9.669539802906858
MAPK8	RPS6KB1	6.442049363362563
MAPK9	RPS6KB1	6.442049363362563
EGFR	ERBB2	8.573214099741124
CAMK2G	EGFR	6.123724356957946
CAMK2A	EGFR	6.123724356957946
CSF1R	FYN	2.345207879911715
EPHA8	FYN	2.345207879911715
FYN	TXK	1.224744871391589
EPHB3	FYN	2.345207879911715
EPHA4	FYN	2.345207879911715
ABL2	HCK	1.224744871391589
ABL1	HCK	2.345207879911715
BTK	HCK	1.224744871391589
MERTK	TNK2	1.224744871391589
INSR	PTK2	2.345207879911715
GSK3A	SGK1	1.224744871391589
JAK1	TYK2	7.842193570679061
FER	JAK1	1.224744871391589
ABL1	JAK1	2.345207879911715
BTK	JAK1	3.0822070014844885
JAK2	RAF1	7.035623639735143
ERBB2	JAK2	3.0822070014844885
ABL1	JAK2	2.345207879911715
KIT	LCK	1.224744871391589
LCK	ZAP70	5.787918451395112
LCK	PRKCD	1.224744871391589
JAK3	LCK	4.183300132670378
LCK	PRKCQ	4.636809247747852
HIPK3	LIMK2	1.224744871391589
ABL1	ABL2	3.6742346141747673
AKT1	RAF1	15.540270267920056
AKT1	MAP3K8	4.183300132670378
AKT1	IRAK1	7.035623639735143
AKT1	MAP3K11	3.0822070014844885
AKT1	CHUK	12.227019260637483
AKT1	MAP2K4	7.582875444051551
AKT1	MAP3K5	5.431390245600108
AKT1	CHEK1	3.6742346141747673
AKT1	GSK3A	4.183300132670378
AKT2	CHUK	12.227019260637483
PDGFRB	RAF1	8.336666000266531
MAPK1	RAF1	17.24818831066034
PRKCA	RAF1	12.389511693363865
PRKCE	RAF1	5.04975246918104
PRKCZ	RAF1	5.431390245600108
PKM	RAF1	3.0822070014844885
PAK3	RAF1	5.787918451395112
PRKACA	RAF1	10.074720839804943
MAP3K5	RAF1	4.183300132670378
MAPK7	RAF1	5.04975246918104
PAK1	RAF1	7.842193570679061
PRKAA1	RAF1	5.431390245600108
DMPK	RAF1	1.224744871391589
KSR2	RAF1	2.345207879911715
PBK	RAF1	1.224744871391589
IKBKE	ROCK2	1.224744871391589
LRRK1	PAK4	1.224744871391589
CAMK2A	CAMK2B	10.839741694339398
CAMK2A	CAMK2D	10.839741694339398
STK24	STK25	1.224744871391589
PASK	STK16	1.224744871391589
ROCK2	STK16	1.224744871391589
TTBK1	TTBK2	1.224744871391589
NEK6	NEK7	1.224744871391589
SNRK	STK16	1.224744871391589
CDK4	LYN	3.6742346141747673
CHEK1	CSNK2A1	1.224744871391589
BMPR2	TGFBR1	3.6742346141747673
ATR	PIK3CA	4.183300132670378
CDK5	LMTK2	1.224744871391589
MAPK14	SYK	5.431390245600108
AKT1	MAPK14	11.895377253370318
CDK2	CDK6	7.035623639735143
MAP3K1	MAPK8	5.787918451395112
PIK3CD	PIK3CG	5.431390245600108
EGFR	IGF1R	8.093207028119322
BTK	RPS6KB1	1.224744871391589
CSNK2A1	RPS6KB1	2.345207879911715
LYN	RPS6KB1	2.345207879911715
PRKCZ	RPS6KB1	3.6742346141747673
BTK	RPS6KB2	1.224744871391589
LYN	RPS6KB2	2.345207879911715
AKT1	PAK6	5.04975246918104
PDK1	PKN2	1.224744871391589
PDK1	PKN1	1.224744871391589
LCK	PI4KA	1.224744871391589
BTK	FYN	3.6742346141747673
IGF1R	PTK2	4.636809247747852
CSF1R	SRC	2.345207879911715
ITK	SRC	2.345207879911715
PTK2	YES1	1.224744871391589
MAP2K1	MAP3K1	5.04975246918104
MAPK14	RPS6KA3	5.04975246918104
MAPK14	RPS6KA5	4.636809247747852
ACVR1B	ACVR2A	3.6742346141747673
PIK3CA	SGK1	4.183300132670378
EPHB2	YES1	1.224744871391589
AKT1	MARK2	1.224744871391589
ABL1	EPHA3	2.345207879911715
BRD4	FGFR1	1.224744871391589
BRD4	CDK9	1.224744871391589
MARK2	MARK3	1.224744871391589
MARK2	PRKCI	1.224744871391589
MARK2	MARK4	1.224744871391589
CDK9	TRIM28	1.224744871391589
ATM	TAOK3	1.224744871391589
ABL1	CDKL5	1.224744871391589
MAP3K3	PFKL	1.224744871391589
ABL2	SRC	2.345207879911715
MAP3K8	PFKL	1.224744871391589
MAP3K3	PRKDC	1.224744871391589
MAP3K3	MYLK2	1.224744871391589
CHUK	MAP3K3	3.6742346141747673
MAP3K1	MYLK2	1.224744871391589
FYN	NEK8	1.224744871391589
CDKL5	FYN	1.224744871391589
FYN	MOS	1.224744871391589
MAP2K1	TRIB3	1.224744871391589
MAP2K7	TRIB3	1.224744871391589
AATK	CDK5	1.224744871391589
MAP2K3	PKN1	2.345207879911715
MAP3K20	PKN1	1.224744871391589
EGFR	YES1	2.345207879911715
EGFR	EPHB4	1.224744871391589
BMX	PIM1	1.224744871391589
ILK	KHK	1.224744871391589
PAK2	TRIM28	1.224744871391589
IKBKE	PAK1	2.345207879911715
IKBKE	PDXK	1.224744871391589
IKBKE	TRIM28	1.224744871391589
MELK	STK16	1.224744871391589
IKBKE	SYK	4.183300132670378
IKBKE	SLK	1.224744871391589
GSK3B	MAP2K5	2.345207879911715
IKBKE	STK16	1.224744871391589
KSR1	MAP2K2	2.345207879911715
ROR1	SRC	1.224744871391589
VRK1	VRK3	1.224744871391589
AKT1	PI4K2B	1.224744871391589
MAPK13	PKM	1.224744871391589
MAPK13	PRKD1	2.345207879911715
MAPK13	PGK1	1.224744871391589
GSK3A	MAP3K11	2.345207879911715
STK25	STK26	1.224744871391589
STK24	STK26	1.224744871391589
ERBB3	PIK3CA	4.183300132670378
OXSR1	WNK4	1.224744871391589
OXSR1	WNK1	1.224744871391589
ABL1	EGFR	4.636809247747852
ABL1	ERBB2	3.6742346141747673
ABL1	ERBB3	3.0822070014844885
ABL1	PRKCD	3.0822070014844885
ABL1	ERBB4	2.345207879911715
PRKCA	TYK2	3.0822070014844885
AKT1	STK4	4.636809247747852
ABL2	EGFR	3.0822070014844885
ABL2	ERBB2	2.345207879911715
ABL2	ERBB3	2.345207879911715
ABL2	ERBB4	2.345207879911715
BRAF	MAP2K2	11.379806676741042
CSNK1A1	PRKD2	1.224744871391589
BLK	EGFR	1.224744871391589
BLK	ERBB2	1.224744871391589
BMX	EGFR	1.224744871391589
BMX	ERBB2	1.224744871391589
PRKCE	RPS6KA2	2.345207879911715
PDK1	SGK3	1.224744871391589
CSNK1D	PRKD2	1.224744871391589
CSNK1E	PRKD2	1.224744871391589
ACVR1	ACVR2A	4.183300132670378
CDK4	CDK7	2.345207879911715
ERBB2	PTK6	1.224744871391589
ILK	PDK1	2.345207879911715
AKT2	ROCK1	6.745368781616022
AKT2	MARK2	1.224744871391589
PRKACA	SIK3	1.224744871391589
MYLK	PRKD2	1.224744871391589
KALRN	PRKD2	1.224744871391589
EPHB1	PDGFRB	1.224744871391589
ALK	GAK	1.224744871391589
ALK	MYLK	1.224744871391589
ALK	EPHB2	1.224744871391589
ALK	EPHA1	1.224744871391589
ALK	MAP3K1	1.224744871391589
ALK	MAP3K5	1.224744871391589
ALK	MAP3K4	1.224744871391589
ALK	MAP2K7	1.224744871391589
ALK	JAK2	3.0822070014844885
ALK	MAPK1	3.6742346141747673
ALK	PIK3CB	3.6742346141747673
STK3	STK4	2.345207879911715
CDC42BPB	MAP2K5	1.224744871391589
STK4	TAOK1	2.345207879911715
MKNK1	PRKDC	1.224744871391589
CAMKK2	PRKDC	1.224744871391589
HCK	MAP4K5	1.224744871391589
CSNK2A2	PRKDC	1.224744871391589
CDK5	MAST1	1.224744871391589
MAP2K1	WNK1	1.224744871391589
DYRK1B	PAK1	1.224744871391589
BTK	MYLK2	2.345207879911715
CAMKK2	MAPK14	1.224744871391589
CAMKK2	PRKAA2	4.636809247747852
PRKAA2	ULK1	4.183300132670378
BUB1	BUB1B	2.345207879911715
ABL2	MAP3K10	1.224744871391589
GSK3A	GSK3B	4.183300132670378
PAK3	PLK1	1.224744871391589
PAK1	PLK1	1.224744871391589
DYRK1B	HIPK2	1.224744871391589
DYRK1A	HIPK2	1.224744871391589
PAK2	TNK2	1.224744871391589
SRPK1	SRPK2	1.224744871391589
LATS1	NUAK1	1.224744871391589
MET	PASK	1.224744871391589
ARAF	WNK1	1.224744871391589
EGFR	MAST1	1.224744871391589
CSNK2A1	SRC	3.0822070014844885
EGFR	MAP3K12	2.345207879911715
PFKL	TESK1	1.224744871391589
PAK2	RIOK3	1.224744871391589
CASK	CDK9	1.224744871391589
HIPK2	MKNK1	1.224744871391589
IRAK3	NTRK3	2.345207879911715
ARAF	TESK1	1.224744871391589
NUAK1	STK11	1.224744871391589
MAPK8	RAF1	10.464224768228172
EGFR	TRIM28	1.224744871391589
MAP2K3	MAP3K5	4.183300132670378
ATR	CLK2	1.224744871391589
CHUK	PRKCA	6.123724356957946
CHUK	PRKCD	4.183300132670378
FGFR1	JAK2	3.6742346141747673
ABL1	STK4	3.0822070014844885
MAPK14	PI4K2B	1.224744871391589
PRKAA1	SIK3	1.224744871391589
PRKAA1	SIK2	2.345207879911715
PDPK1	PRKCQ	3.6742346141747673
DYRK1A	FGFR1	1.224744871391589
CAMKK2	IRAK1	1.224744871391589
IKBKB	PRKCI	3.0822070014844885
CDK1	PBK	1.224744871391589
CDK1	EEF2K	1.224744871391589
BMPR2	PRKG1	1.224744871391589
PRKAA1	SIK1	2.345207879911715
PDK1	SGK1	1.224744871391589
PRKAA1	SNRK	1.224744871391589
BRAF	MAP3K1	3.6742346141747673
MTOR	STK38	1.224744871391589
HCK	SRC	3.0822070014844885
FGFR1	SRC	4.183300132670378
IKBKB	PRKCD	5.431390245600108
IKBKB	PRKCA	6.442049363362563
BRAF	PRKCA	8.336666000266531
SRC	TNK2	1.224744871391589
MAPK11	MAPK14	14.474114826130128
RPS6KA1	TTK	1.224744871391589
GSK3B	NRBP1	1.224744871391589
MAPK3	RPS6KA6	5.431390245600108
MAPK6	PLK1	1.224744871391589
GSK3B	PIM2	2.345207879911715
MAPK6	TTK	1.224744871391589
CSNK1E	TAOK1	1.224744871391589
PLK1	VRK3	1.224744871391589
MAPK6	MOK	1.224744871391589
CDK4	PKM	3.0822070014844885
BRAF	RPS6KA2	4.636809247747852
AURKA	TLK1	1.224744871391589
AURKA	NME1	1.224744871391589
ATM	DYRK2	1.224744871391589
ALK	CDK13	1.224744871391589
AURKA	TLK2	1.224744871391589
MTOR	PRKCA	7.842193570679061
BRD4	CKM	1.224744871391589
AKT1	BRAF	10.653637876331258
MAPK1	MAPK3	20.82066281365701
AKT1	ERBB3	4.183300132670378
GSK3B	MTOR	8.336666000266531
AURKA	PLK1	3.0822070014844885
CDK1	JAK3	2.345207879911715
EGFR	ROR1	1.224744871391589
BRAF	PAK2	4.636809247747852
CDK20	MAK	1.224744871391589
MAP2K1	MAP2K2	16.777961735562517
CDK1	LATS1	1.224744871391589
CDK19	CDK8	1.224744871391589
BRAF	LIMK1	2.345207879911715
CDK7	CDK9	1.224744871391589
BRAF	RAF1	12.227019260637483
IRAK3	IRAK4	2.345207879911715
BRAF	MAP2K1	12.549900398011134
MLKL	RIPK3	3.0822070014844885
CSNK2A1	PRKACB	2.345207879911715
CDC42BPA	CDC42BPB	1.224744871391589
KDR	MET	5.04975246918104
ERBB3	ROR1	1.224744871391589
LRRK1	LRRK2	1.224744871391589
LYN	MAPK1	6.123724356957946
MAP2K7	MAP3K4	3.0822070014844885
CSNK2A1	PRKDC	1.224744871391589
EGFR	RIOK1	1.224744871391589
MAP3K7	PRKAA1	3.6742346141747673
PINK1	PRKDC	1.224744871391589
AKT1	HK1	4.636809247747852
LRRK2	RIPK2	1.224744871391589
LRRK2	RIPK1	1.224744871391589
MAP2K4	MAP3K5	3.6742346141747673
BMPR2	TRIB3	1.224744871391589
LRRK2	STK24	1.224744871391589
PRKAA1	STK11	5.787918451395112
CSNK1D	KDR	1.224744871391589
CHEK2	LATS2	1.224744871391589
CDK2	HK1	1.224744871391589
CDK20	ICK	1.224744871391589
CHEK2	TRIM28	1.224744871391589
TNK2	YES1	1.224744871391589
FES	TRIM28	1.224744871391589
GRK5	STK38	1.224744871391589
EGFR	JAK1	5.787918451395112
LATS1	RAF1	1.224744871391589
JAK2	MAP3K5	1.224744871391589
AKT1	CAMK2A	7.035623639735143
AURKA	GSK3B	1.224744871391589
ABL1	BMP2K	1.224744871391589
GRK5	SRPK1	1.224744871391589
LRRK2	PRKDC	1.224744871391589
LRRK2	PRKCZ	1.224744871391589
LRRK2	MAP2K3	1.224744871391589
LRRK2	MAP2K6	1.224744871391589
LRRK2	MAP2K7	1.224744871391589
IKBKB	IKBKE	7.582875444051551
ICK	MAPK1	1.224744871391589
SGK1	WNK4	1.224744871391589
IRAK1	PRKCD	2.345207879911715
MAP3K4	RIPK2	1.224744871391589
LRRK2	MAP2K4	1.224744871391589
LATS1	MAST2	1.224744871391589
CHUK	IKBKE	7.582875444051551
AURKA	LATS2	1.224744871391589
GRK5	PRKDC	1.224744871391589
LRRK2	STK25	1.224744871391589
LRRK2	STK3	1.224744871391589
CDK2	PGK1	1.224744871391589
CDK2	PKM	3.0822070014844885
GRK5	MAP4K4	1.224744871391589
CDK2	PRKDC	2.345207879911715
CDK1	WEE1	3.0822070014844885
BUB1B	PLK1	2.345207879911715
GSK3B	MAP3K1	3.0822070014844885
OXSR1	TGFBR2	1.224744871391589
ATM	CSNK1D	1.224744871391589
ATM	MAPK14	4.183300132670378
MARK2	PINK1	1.224744871391589
AKT1	WNK4	1.224744871391589
CDK2	TTN	1.224744871391589
GRK5	PIP4K2A	1.224744871391589
MAP3K1	MAPK9	5.787918451395112
CHEK1	LATS2	1.224744871391589
LRRK2	TAOK3	1.224744871391589
LRRK1	MAP4K1	1.224744871391589
MAPK8	MTOR	7.842193570679061
CHUK	RIPK1	7.314369419163897
AURKB	HASPIN	1.224744871391589
AURKB	BUB1B	1.224744871391589
MAP3K4	MAPK8	3.0822070014844885
CDK2	LATS2	1.224744871391589
CDK2	TRIM28	1.224744871391589
CSNK2A2	PBK	1.224744871391589
FLT1	HCK	1.224744871391589
MAPK3	TEK	4.636809247747852
MAPK4	PFKP	1.224744871391589
EGFR	HCK	1.224744871391589
STK25	TAOK1	1.224744871391589
RPS6KA1	RPS6KA2	6.123724356957946
CSNK2A2	PIP4K2A	1.224744871391589
CAMK2D	SRPK1	1.224744871391589
AURKA	SRPK2	1.224744871391589
ILK	RAF1	3.6742346141747673
CHUK	SRPK1	2.345207879911715
CDK20	NME2	1.224744871391589
CDK4	CDK6	9.460443964212251
HIPK4	PFKP	1.224744871391589
ILK	PFKP	1.224744871391589
DYRK2	DYRK4	1.224744871391589
MAPK11	MKNK1	2.345207879911715
