names	cluster
MST1R	1
YES1	2
TYRO3	3
FGR	2
SRC	3
ATR	3
FLT1	3
LYN	1
PRKCD	4
SYK	5
MAP4K1	5
PDGFRB	5
PIK3CA	5
PHKG1	3
PHKG2	5
PDGFRA	3
EIF2AK2	1
ARAF	6
MAP2K1	6
RPS6KA4	3
KSR2	7
ABL1	1
ZAP70	6
PTK2B	6
MAP2K2	5
MAPK1	5
RPS6KA1	7
DYRK1B	1
PRKCA	5
MYLK	1
BMPR2	1
PRKCB	4
MAPK6	6
GSK3B	3
PDPK1	3
HK2	3
PRKCE	5
PIK3CB	7
MARK4	5
PRKCG	4
IRAK1	1
PRKCZ	5
MAP2K5	3
DAPK3	4
PKM	4
MARK2	7
BTK	3
PRKCQ	1
OBSCN	3
TTN	5
MOS	5
DDR2	1
MATK	3
TXK	6
EPHB2	6
PRKACA	5
GUCY2C	6
MAPK15	3
AMHR2	3
TGFBR1	3
ACVRL1	3
BMPR1B	3
MAP3K20	5
TGFBR2	8
CHUK	2
MAP3K8	4
MAP2K4	3
KDR	6
NTRK1	1
NTRK3	6
MAPK3	1
BRSK1	5
WEE1	6
RPS6KA3	2
STK11	4
PRKCI	6
MAP3K11	3
MAP2K7	3
IKBKB	3
PTK2	1
MAP3K10	4
MAP2K6	3
MAPK14	5
MAP2K3	3
MAPKAPK5	3
MAP3K12	2
MARK3	3
STK39	1
RYK	1
EPHB3	5
PLK4	7
TEC	3
TRIO	1
BMPR1A	5
MAPK8	5
PRKDC	5
ATM	3
CAMK2G	1
PKN1	5
MAP3K7	4
MAP3K2	5
MAPK12	1
MAPK13	1
CDC42BPA	1
LIMK1	3
LATS1	3
MAPK9	5
MAPK10	1
RPS6KA2	3
TRIM24	3
TRIM28	6
MKNK1	6
LIMK2	6
RPS6KA5	3
RPS6KB1	2
STRADA	3
ILK	6
BUB1B	3
MAP3K4	3
MAP3K3	3
MAP3K5	2
ERN1	5
MAPK7	1
SGK1	6
PKN2	5
OXSR1	5
PAK1	5
MAP3K14	1
MAPK11	1
NEK6	4
CAMKK1	5
PDK2	1
CHEK1	2
TLK1	3
EIF2AK3	1
RIPK1	2
CHEK2	6
SGK2	5
SGK3	5
RPS6KB2	7
PRKCH	6
PRKD1	3
CASK	5
CSNK2A2	5
MAST2	1
STK36	4
CDK9	6
TLK2	4
BRSK2	3
AKT1	1
GRK2	5
STRADB	5
PLK1	7
ACVR1	5
NEK8	5
NUAK2	3
AURKB	3
CDK4	7
STK35	4
CDK6	3
CDKL1	3
CSNK1A1	3
DAPK2	4
EIF2AK4	2
IGF1R	2
ITK	2
MYO3A	3
TSSK4	3
RAF1	3
STK3	1
STK4	4
LATS2	6
EGFR	3
FGFR1	5
FLT4	3
BRD2	3
NME1	4
NME4	5
CLK2	2
CLK3	1
KALRN	1
EPHA4	1
FGFR2	2
FGFR3	3
FYN	5
