,0,1
48939,0.007987599844374294,0.9920124001556256
18650,0.35856103534536155,0.6414389646546383
32448,1.0,0.0
52816,0.927754931733465,0.07224506826653504
44519,0.08177720065059993,0.9182227993494
57658,0.47790863520662863,0.5220913647933715
47174,0.001393624685409023,0.998606375314591
4304,1.0,0.0
31553,0.5895073660756689,0.410492633924331
17906,0.82606545158713,0.17393454841287012
30786,0.588072273409225,0.4119277265907749
22201,0.9777479991016933,0.02225200089830662
32739,0.9000154668646668,0.09998453313533329
49908,0.0021066265775932327,0.9978933734224068
40795,0.1435544572748969,0.8564455427251031
46023,0.4440325244207443,0.5559674755792556
29710,0.11363746936980253,0.8863625306301975
9872,1.0,0.0
60775,0.15185002767279074,0.8481499723272093
46101,0.7639385538587987,0.23606144614120117
24573,0.3793272026062908,0.6206727973937093
57317,0.15527124993366792,0.8447287500663321
39071,0.04710384817845726,0.9528961518215427
26327,0.051536959606205815,0.9484630403937943
31307,0.26509470729568324,0.7349052927043169
57547,0.3419716521252156,0.6580283478747844
49308,0.8366173231617305,0.1633826768382697
41765,0.12394545728228472,0.8760545427177152
22029,0.05856179983492628,0.9414382001650737
10686,0.1523691938056158,0.8476308061943842
20908,0.03229055043989421,0.9677094495601058
47251,0.35190842685289864,0.6480915731471014
54495,0.0212538563121652,0.9787461436878347
20215,0.028455012206887433,0.9715449877931125
17810,0.8280554065311067,0.17194459346889332
7548,0.7186105702793681,0.2813894297206319
3387,0.3613459433666255,0.6386540566333746
55136,1.0,0.0
5441,1.0,0.0
13007,0.0,1.0
55033,0.9038949729878852,0.09610502701211479
11112,0.9824935675827766,0.017506432417223435
33038,0.0901804461468189,0.9098195538531808
56809,1.0,0.0
12759,0.0015641866817226902,0.9984358133182774
18153,1.0,0.0
27322,0.37929193782566456,0.6207080621743354
28311,0.02695185710086305,0.9730481428991369
56463,0.0,1.0
45320,0.8961852176076529,0.10381478239234722
38222,0.03161105132159844,0.9683889486784015
51363,0.35955458992458655,0.6404454100754133
33720,0.9760276059911684,0.023972394008831457
39317,0.035554354607418445,0.9644456453925816
4979,0.2884903936911113,0.7115096063088888
29196,0.1863322388719715,0.8136677611280286
21316,0.2269395381935943,0.7730604618064058
44708,0.10829848775229459,0.8917015122477054
8778,0.8923840368683406,0.10761596313165937
3946,0.1468692340769169,0.8531307659230831
62352,0.8666666666666667,0.13333333333333333
51340,0.13651963802197717,0.8634803619780228
11942,0.04887577395260371,0.9511242260473963
10818,0.2362698403543402,0.7637301596456597
29984,0.2880232827048401,0.7119767172951599
17353,1.0,0.0
24906,0.7844806946016619,0.21551930539833808
20913,0.574653980190529,0.42534601980947107
26966,0.13005924602976782,0.869940753970232
17876,0.5913200708348025,0.40867992916519746
3395,0.335516412795113,0.664483587204887
42909,0.009150328506492963,0.9908496714935071
16589,0.002965258401845605,0.9970347415981544
44178,0.3015071233874932,0.6984928766125068
20694,0.12406730556537611,0.8759326944346238
11479,0.00192728329363178,0.9980727167063682
33725,0.42059148739468194,0.579408512605318
61236,0.5408983107175904,0.4591016892824096
32553,0.8665037207321961,0.133496279267804
48545,0.9939929188762009,0.006007081123799011
46556,0.33995731796425827,0.6600426820357417
25738,0.7781340527962907,0.22186594720370942
13452,0.24051342017881633,0.7594865798211837
1427,0.8876524842982668,0.11234751570173312
48066,0.45729337026954014,0.5427066297304599
12399,0.0015641866817226902,0.9984358133182774
51099,0.355217043269107,0.6447829567308929
23033,0.42432835893340154,0.5756716410665985
61840,0.8645263818942855,0.13547361810571443
40296,1.0,0.0
59740,0.4406654072748516,0.5593345927251483
28365,0.039814895019474786,0.9601851049805251
35320,0.9250452117442909,0.07495478825570916
53456,1.0,0.0
9164,0.47106544376162834,0.5289345562383717
58509,0.2588292638503641,0.7411707361496359
3006,0.08770728893136923,0.9122927110686307
23739,0.7257157419801727,0.27428425801982725
6590,0.0,1.0
25114,0.7752428921772615,0.22475710782273864
57245,0.1607849991198473,0.8392150008801527
59359,0.1130984850544335,0.8869015149455666
38091,0.6062178193489498,0.3937821806510502
16534,0.0,1.0
35039,0.14644186132057563,0.8535581386794243
3890,0.13601765159767792,0.863982348402322
22166,0.08412205421937458,0.9158779457806254
22432,0.9976130561356632,0.0023869438643367583
34946,0.36997197795085585,0.6300280220491442
38352,1.0,0.0
22681,0.4877342274530506,0.5122657725469494
59793,0.9701374176857566,0.029862582314243546
52830,0.14624812032981965,0.8537518796701804
21031,0.03304872464189021,0.9669512753581098
54441,0.9156902049338664,0.08430979506613352
56165,0.0,1.0
23961,0.9792814204179213,0.02071857958207871
4049,0.9524614307375842,0.04753856926241588
43493,0.11601753358608646,0.8839824664139136
6785,0.9426358843237052,0.05736411567629484
45269,0.25215575217552705,0.7478442478244728
29287,0.13051262387977547,0.8694873761202244
57838,0.03660890355219424,0.9633910964478056
57155,0.3369670447481251,0.6630329552518748
14872,0.8850768119984131,0.11492318800158671
56418,0.5320469470812079,0.46795305291879213
41850,0.3087276245120299,0.6912723754879703
34654,0.18420901889723193,0.8157909811027682
1753,1.0,0.0
55372,0.028631968294390076,0.9713680317056099
4071,0.08502830842650771,0.9149716915734923
59423,0.1392521600277215,0.8607478399722784
17861,0.3882513144612672,0.6117486855387327
19055,0.027087537888422934,0.9729124621115769
58931,0.028683487365965463,0.9713165126340346
25922,0.7729563555245076,0.22704364447549247
20424,0.9748228988244912,0.02517710117550884
61404,0.6166226405941911,0.38337735940580886
1683,0.8903724100975619,0.10962758990243815
34475,0.15417433575230238,0.8458256642476976
17381,0.362714832002669,0.6372851679973309
7311,0.517658654442704,0.4823413455572959
59822,0.11963802918552613,0.8803619708144738
24074,0.9320904863679983,0.06790951363200178
14201,0.7724737863850547,0.2275262136149453
19227,0.24637740638623398,0.753622593613766
218,0.4755254211637352,0.5244745788362649
11995,0.015075649152691524,0.9849243508473083
55236,0.017655380999623736,0.9823446190003763
6514,1.0,0.0
58835,0.1669836714319586,0.8330163285680413
47464,0.2590976464845423,0.7409023535154575
7803,0.7682037324171392,0.23179626758286095
7718,0.11346833129277743,0.8865316687072227
14793,0.7761096483285007,0.22389035167149934
41416,1.0,0.0
2160,1.0,0.0
1329,0.8614298633255543,0.13857013667444568
19924,0.017219224141627357,0.9827807758583728
5632,1.0,0.0
1317,0.612057967045857,0.38794203295414303
2084,0.48800397751093944,0.5119960224890606
7485,0.9777509511827153,0.022249048817284768
53189,0.0,1.0
45634,1.0,0.0
50132,0.0007895748387262221,0.9992104251612737
42029,0.08571151991581104,0.914288480084189
17916,0.5799243018530585,0.42007569814694146
33328,0.7131486247637818,0.2868513752362183
58425,0.2767673417174453,0.7232326582825547
42333,0.017566079172376018,0.9824339208276239
27576,0.9938989262350156,0.006101073764984399
13654,0.3105264729053655,0.6894735270946346
37533,0.2262399417842633,0.7737600582157366
4657,0.9333012138160866,0.06669878618391337
17556,0.5611864393792533,0.4388135606207468
33211,0.14308861449557853,0.8569113855044217
12112,0.8874033519406942,0.11259664805930575
11931,0.015487430931217497,0.9845125690687825
45051,0.26136229635790514,0.7386377036420947
14653,0.07150067829839904,0.928499321701601
61503,0.25895515971930955,0.7410448402806905
52733,0.2394644868363818,0.7605355131636183
51058,0.7412915037026883,0.25870849629731174
4784,1.0,0.0
29114,0.5816937249291539,0.4183062750708461
13478,0.17171044849165676,0.8282895515083432
11159,0.3027643317687768,0.6972356682312232
59873,0.9268016823394768,0.07319831766052326
239,0.0834412351633482,0.9165587648366518
29403,0.3525474700905502,0.6474525299094497
9290,0.7758424614188725,0.22415753858112739
46263,0.596020213709411,0.40397978629058895
49404,0.8368562769082963,0.16314372309170366
33919,0.11646189795245737,0.8835381020475427
58735,0.008882986542353807,0.9911170134576461
15361,0.7703406183254319,0.22965938167456815
560,0.9932370291081436,0.006762970891856396
19849,0.574653980190529,0.42534601980947107
6850,0.480182711328353,0.5198172886716469
61067,0.8934592926482162,0.10654070735178381
25640,0.996349907212908,0.0036500927870920757
32467,0.27158017938744006,0.72841982061256
5206,0.06434902920989871,0.9356509707901012
6043,1.0,0.0
54189,0.16807533309058542,0.8319246669094146
60377,0.9341582520810946,0.06584174791890536
1116,0.37941277430998166,0.6205872256900182
61821,0.004850915627503053,0.9951490843724969
49513,0.9981622728244116,0.0018377271755883754
59786,0.46483969371169087,0.535160306288309
46582,0.001393624685409023,0.998606375314591
14088,0.8850768119984131,0.11492318800158671
16060,0.07547665848331901,0.9245233415166809
57768,0.9641041288029375,0.0358958711970624
48099,0.19874357443411556,0.8012564255658845
22331,0.3669551400053524,0.6330448599946477
35092,0.03707732660999163,0.9629226733900081
7688,0.9962034305549722,0.003796569445027805
29689,0.588072273409225,0.4119277265907749
29147,0.21016838659973286,0.7898316134002672
25175,0.41689093575409036,0.5831090642459097
41052,0.4673405577054278,0.5326594422945722
2525,0.00362343731294786,0.9963765626870521
27950,0.1193231810335976,0.8806768189664022
32237,0.11723699418639585,0.8827630058136042
41257,0.9843310016382859,0.01566899836171392
30783,0.13051262387977547,0.8694873761202244
33235,0.13565347724732504,0.864346522752675
32609,0.8511300407724174,0.14886995922758264
44886,0.04157555767951164,0.9584244423204884
4167,0.07961528280858149,0.9203847171914183
26534,0.03666426011942505,0.9633357398805749
13677,0.06933785127326629,0.9306621487267338
3767,0.28886604427385415,0.7111339557261458
26144,0.9908615735949821,0.009138426405017988
31640,0.3171763361344334,0.6828236638655665
44339,0.24419255701511566,0.7558074429848843
44096,0.569476758314642,0.43052324168535794
58763,0.16639632071683272,0.8336036792831673
11320,0.9824640458583112,0.0175359541416889
28606,0.0,1.0
511,0.06047660283794604,0.939523397162054
32240,1.0,0.0
55453,0.002550557491459582,0.9974494425085404
13473,0.6672354867683816,0.33276451323161854
29496,0.2951491438171744,0.7048508561828254
51453,0.0694147064896639,0.9305852935103361
44087,0.19139047698325246,0.8086095230167476
8230,0.10136778112406573,0.8986322188759343
47798,0.07419959629252158,0.9258004037074784
50834,0.10813075085890841,0.8918692491410916
44413,0.15886317809729958,0.8411368219027004
25398,0.3299010616521344,0.6700989383478657
7427,0.6397918338036295,0.3602081661963704
44898,0.5236442735451031,0.4763557264548969
41703,0.7621845108737774,0.23781548912622247
12951,0.0,1.0
1249,0.8618317985422842,0.1381682014577158
7367,0.51072203755771,0.48927796244229
2763,1.0,0.0
53421,0.0,1.0
5649,1.0,0.0
52701,0.15967524209371378,0.8403247579062862
5492,0.8193354878646353,0.18066451213536475
8503,0.1190531850219169,0.8809468149780831
15372,0.0655675492544639,0.9344324507455362
38795,0.6638277023092705,0.3361722976907294
35367,0.030310987732557023,0.969689012267443
39343,0.02652905997640678,0.9734709400235934
48607,0.003558054632282026,0.9964419453677179
21310,0.07459931620501452,0.9254006837949854
42646,0.06763988483128361,0.9323601151687164
5267,0.2921802016800839,0.7078197983199163
2191,0.01230164939663498,0.9876983506033651
16608,0.9666666666666667,0.03333333333333333
3964,0.1302823140651346,0.8697176859348653
42648,0.9601982890922318,0.03980171090776828
6290,1.0,0.0
53747,0.27214680836413646,0.7278531916358637
34683,0.15063721901872637,0.8493627809812736
50000,1.0,0.0
6988,0.19073883848635578,0.8092611615136444
47363,0.3599431817125003,0.6400568182874997
51544,1.0,0.0
2744,1.0,0.0
10902,0.14992872306545119,0.8500712769345488
7070,0.0027691682000667776,0.9972308317999333
4147,0.11346330301217475,0.8865366969878253
21701,0.09073236063234978,0.9092676393676502
16956,0.5829298670721685,0.41707013292783146
2574,0.10775689018951243,0.8922431098104876
36883,0.6055913235058824,0.3944086764941176
17226,0.8283311953694569,0.17166880463054313
4937,0.9364568312743701,0.06354316872562982
61001,0.9666666666666667,0.03333333333333333
45381,0.27256730035627386,0.7274326996437263
40911,0.5728375807339067,0.4271624192660931
2500,0.874703393371493,0.1252966066285071
20017,0.5748535388339273,0.42514646116607274
28979,0.31173361678035366,0.6882663832196465
16105,0.7877927645392154,0.21220723546078474
19661,0.12759444157877528,0.8724055584212247
22680,0.9976130561356632,0.0023869438643367583
53886,0.10955612282658457,0.8904438771734153
8236,0.3748281467142068,0.6251718532857934
43979,0.45654494200862616,0.5434550579913738
11379,0.17602969736942206,0.8239703026305779
8460,0.3292956982069177,0.6707043017930823
39075,0.4877953571253522,0.5122046428746478
43203,0.35587820211631754,0.6441217978836825
46808,1.0,0.0
56564,0.08506932654549446,0.9149306734545054
9428,0.04919823411741548,0.9508017658825846
58238,0.0037036819365407667,0.9962963180634593
42589,0.008654101135920007,0.9913458988640801
51581,0.0550800925681765,0.9449199074318234
29393,0.588072273409225,0.4119277265907749
42168,1.0,0.0
55600,1.0,0.0
6388,0.7508266505445589,0.2491733494554412
1397,0.18669971000533084,0.813300289994669
37248,1.0,0.0
25836,0.5608776896172074,0.4391223103827924
27286,0.16653193044692277,0.8334680695530773
44920,0.898905037636645,0.10109496236335504
38884,0.18871286609702967,0.8112871339029704
34624,0.9861142809141146,0.013885719085885373
33520,0.7817178640357246,0.21828213596427534
30292,0.1863322388719715,0.8136677611280286
15138,0.5582202967183493,0.4417797032816508
11207,0.17463906450958538,0.8253609354904146
37424,1.0,0.0
62355,0.6666666666666666,0.3333333333333333
48645,0.0,1.0
4012,0.13540345063237963,0.8645965493676204
18893,0.033979327987674016,0.9660206720123262
12509,0.00618473192988281,0.9938152680701172
55312,1.0,0.0
36208,1.0,0.0
13807,0.05411715550385712,0.945882844496143
43568,1.0,0.0
32963,0.9032310579566845,0.0967689420433155
21658,0.8394073002021183,0.16059269979788163
51695,0.03951666639823353,0.9604833336017665
24092,0.4382532685289396,0.5617467314710605
56219,0.005257712032516027,0.9947422879674839
31495,0.13051262387977547,0.8694873761202244
52789,0.3364379304129009,0.663562069587099
4913,0.924080137311829,0.07591986268817105
45720,1.0,0.0
57976,0.9842591322453319,0.015740867754668056
37979,0.5868430000099,0.41315699999009997
43755,0.5425886197015738,0.45741138029842615
38323,0.46376209391756623,0.5362379060824338
23700,0.08291664804129306,0.9170833519587072
9663,0.0,1.0
5393,1.0,0.0
31715,0.26509470729568324,0.7349052927043169
53707,0.18155629577544327,0.8184437042245567
40854,0.29580047551824434,0.7041995244817556
48955,0.005871681503437716,0.9941283184965624
14421,0.07162877152941312,0.928371228470587
47355,0.3556762358993763,0.6443237641006239
26950,0.31872146343208463,0.6812785365679155
36067,0.04911759332787577,0.9508824066721242
20380,0.017219224141627357,0.9827807758583728
47824,0.9666666666666667,0.03333333333333333
1490,1.0,0.0
57792,0.9797257126606992,0.020274287339300708
23181,0.11106952728709846,0.8889304727129016
32186,0.49833594239095874,0.5016640576090413
60839,0.1871618805348682,0.8128381194651318
12523,0.3269194312898929,0.6730805687101069
56226,0.5081790349420116,0.4918209650579885
40202,0.4529165703081431,0.5470834296918569
1589,0.1092871973282114,0.8907128026717887
19935,0.006092175874751871,0.993907824125248
39585,0.842301857895555,0.1576981421044449
26902,0.10731949009844363,0.8926805099015565
40328,1.0,0.0
50633,0.9128848442460633,0.08711515575393661
8959,0.10290379952128882,0.8970962004787112
55847,0.0,1.0
49161,1.0,0.0
28786,0.39440833184310164,0.6055916681568985
8225,0.9796356773459574,0.02036432265404274
48126,0.02112178595610391,0.9788782140438962
26293,0.0896462001911076,0.9103537998088925
45312,0.9058234582962902,0.09417654170370975
45498,0.47084749169097795,0.529152508309022
61869,0.03994673680101276,0.9600532631989871
53603,0.1840850510708882,0.8159149489291118
36091,0.07498579000903523,0.9250142099909647
5962,1.0,0.0
39838,0.009752620724708698,0.9902473792752912
1283,0.37932091629063247,0.6206790837093675
662,0.27939716200648423,0.7206028379935155
7130,0.40708926084502534,0.5929107391549746
61081,0.9666666666666667,0.03333333333333333
44163,0.19264852169191016,0.8073514783080898
35400,0.7780983264094146,0.22190167359058544
32060,0.1863322388719715,0.8136677611280286
37544,1.0,0.0
18275,1.0,0.0
17901,0.3807348805022609,0.6192651194977391
59310,0.12421713036168858,0.8757828696383115
11149,0.34975676426361857,0.6502432357363815
53411,0.18155629577544327,0.8184437042245567
24784,1.0,0.0
41159,0.5747435258624314,0.42525647413756845
48204,0.001460394985560683,0.9985396050144394
7380,0.6622222012520574,0.3377777987479425
14514,0.5582202967183493,0.4417797032816508
38827,0.44436885002161347,0.5556311499783866
36888,1.0,0.0
26824,0.9943425205043912,0.005657479495608807
24624,1.0,0.0
18078,0.9266708437150288,0.07332915628497107
3896,1.0,0.0
61375,0.23683261775684172,0.7631673822431583
58046,0.0031762766315833304,0.9968237233684166
51775,0.14600090228926618,0.8539990977107338
38794,0.6988236497766451,0.3011763502233549
46719,0.06106682890902735,0.9389331710909726
30086,0.14148569517278178,0.8585143048272184
53226,0.5376720625445262,0.46232793745547396
36003,0.050470019415885685,0.9495299805841143
53509,0.0,1.0
39104,1.0,0.0
51676,0.13592037631558027,0.8640796236844197
61922,0.07160552116828205,0.9283944788317181
16292,0.16494629889642687,0.8350537011035731
39554,0.41924170368172026,0.5807582963182798
60098,0.5560559437410703,0.44394405625892985
55598,0.03701437024236382,0.962985629757636
50538,0.09673456230436207,0.9032654376956379
53030,0.1495998872905133,0.8504001127094867
325,0.7339377510090938,0.2660622489909062
49628,0.8293844506480575,0.1706155493519424
54233,0.9058207844144948,0.09417921558550527
3034,0.6486723966414438,0.3513276033585563
3411,0.22534451505268593,0.7746554849473141
19230,0.13499400892114524,0.8650059910788546
53800,1.0,0.0
58550,0.0037036819365407667,0.9962963180634593
23308,0.03141983989333542,0.9685801601066646
15344,0.8840681481092469,0.115931851890753
5733,0.028916721709523717,0.9710832782904764
31741,0.15994842142284296,0.840051578577157
15246,0.0,1.0
4162,0.14362092603549342,0.8563790739645065
53822,0.09829354276820876,0.9017064572317912
57797,0.156022693553663,0.843977306446337
29939,0.26509470729568324,0.7349052927043169
51388,0.1314501391256561,0.8685498608743439
18084,1.0,0.0
10317,0.007171621092398643,0.9928283789076013
51188,0.1392924431465621,0.8607075568534379
40627,0.0636039579460873,0.9363960420539127
61981,0.004850915627503053,0.9951490843724969
37206,0.021468365175694004,0.9785316348243059
16163,0.14191151464370927,0.8580884853562908
43099,0.4017774903327503,0.5982225096672498
51533,0.04327468433304889,0.9567253156669513
54242,0.3804777451572239,0.619522254842776
14702,0.0,1.0
29180,0.1863322388719715,0.8136677611280286
19573,0.07043346095083577,0.9295665390491642
53726,0.015025067578269364,0.9849749324217306
54503,0.0631046911973828,0.9368953088026172
31237,0.16283958204187224,0.8371604179581278
7573,0.9748015406192659,0.025198459380734117
56492,0.04644890750838247,0.9535510924916176
39457,0.8572903744803793,0.1427096255196208
46236,0.273033814796795,0.726966185203205
60761,0.9985522361305286,0.0014477638694714023
41995,0.2634507420835982,0.7365492579164017
42037,0.09651269674971544,0.9034873032502845
51266,0.7211731275259036,0.27882687247409643
15171,0.14191151464370927,0.8580884853562908
27106,0.3798774414216848,0.6201225585783152
20884,0.017219224141627357,0.9827807758583728
42310,0.009796877733771173,0.9902031222662288
7053,0.17967150970988202,0.8203284902901181
34165,0.08066828781381027,0.9193317121861898
9037,0.17339009181595966,0.8266099081840401
24392,1.0,0.0
47567,0.052896690574998,0.947103309425002
9982,0.0,1.0
53066,0.7808850870704014,0.21911491292959873
33311,0.11286392560124053,0.8871360743987594
5570,1.0,0.0
37819,0.6022016152436217,0.3977983847563783
21503,0.018716089373437477,0.9812839106265623
43654,0.23713706556302455,0.7628629344369754
25148,0.5648724915367672,0.4351275084632329
7976,0.9962034305549722,0.003796569445027805
26703,0.015238564947409527,0.9847614350525904
29136,0.2951491438171744,0.7048508561828254
59021,0.25754612997319015,0.7424538700268098
14499,0.14191151464370927,0.8580884853562908
22496,0.9976130561356632,0.0023869438643367583
5281,0.9334512660552601,0.06654873394473977
34518,0.13364832480656558,0.8663516751934345
55505,0.9029733426600064,0.09702665733999355
9813,0.008155791281951893,0.991844208718048
47953,0.7508153219974212,0.24918467800257874
2533,0.01506383154800938,0.9849361684519906
11252,0.08123125673114444,0.9187687432688557
6462,0.19449387881939798,0.8055061211806019
9028,0.3388637377038414,0.6611362622961587
3447,0.273954372208397,0.7260456277916028
872,0.9935174143156883,0.006482585684311713
33756,0.12573559419701777,0.8742644058029824
30977,0.41849461672976634,0.5815053832702337
33013,0.037004317674320136,0.9629956823256798
55230,0.0521062892727245,0.9478937107272754
7532,0.7232823874997417,0.2767176125002582
58552,0.8894906845690719,0.1105093154309281
18258,1.0,0.0
24699,0.6099215472543158,0.3900784527456842
43622,0.2694586295134974,0.7305413704865027
22847,0.02929567221079725,0.9707043277892028
11481,0.44549728412990064,0.5545027158700992
50057,0.9128848442460633,0.08711515575393661
60749,0.2639275804450085,0.7360724195549914
12986,0.8888109100102093,0.11118908998979064
25927,0.4161994698380552,0.5838005301619449
47831,0.0856863599511833,0.9143136400488167
22661,0.42509760270553565,0.5749023972944642
19364,0.017219224141627357,0.9827807758583728
8205,0.1454382518365645,0.8545617481634354
13065,0.7526157019023365,0.2473842980976634
46851,0.3474624630429119,0.652537536957088
25390,0.33211309746834705,0.6678869025316528
14129,0.7496612292196083,0.25033877078039174
42401,0.7489341419200407,0.25106585807995924
50009,0.9128848442460633,0.08711515575393661
36932,0.0,1.0
30668,0.1803975759141819,0.819602424085818
1695,0.02326194325248129,0.9767380567475186
47992,1.0,0.0
52362,0.6880992325268455,0.31190076747315437
39700,0.023959088682283716,0.9760409113177162
14184,0.887380981174189,0.112619018825811
26210,0.31526921129990826,0.6847307887000917
43540,0.041161323221618244,0.9588386767783817
24182,0.09224540551538221,0.9077545944846178
32756,0.43944312554867554,0.5605568744513244
30180,0.06985290785042472,0.9301470921495751
8421,0.26883578708257183,0.7311642129174281
3059,0.3352360275875684,0.6647639724124318
40156,0.023959088682283716,0.9760409113177162
