names	cluster
MST1R	1
YES1	2
TYRO3	3
FGR	4
SRC	5
ATR	6
FLT1	7
LYN	8
PRKCD	2
SYK	9
MAP4K1	10
PDGFRB	11
PIK3CA	8
PHKG1	12
PHKG2	2
PDGFRA	13
EIF2AK2	14
ARAF	1
MAP2K1	15
RPS6KA4	16
KSR2	17
ABL1	18
ZAP70	19
PTK2B	20
MAP2K2	21
MAPK1	22
RPS6KA1	23
DYRK1B	24
PRKCA	5
MYLK	25
BMPR2	26
PRKCB	27
MAPK6	28
GSK3B	29
PDPK1	30
HK2	31
PRKCE	27
PIK3CB	8
MARK4	32
PRKCG	33
IRAK1	34
PRKCZ	35
MAP2K5	36
DAPK3	37
PKM	24
MARK2	38
BTK	39
PRKCQ	40
OBSCN	41
TTN	42
MOS	43
DDR2	6
MATK	44
TXK	45
EPHB2	46
PRKACA	46
GUCY2C	5
MAPK15	47
AMHR2	48
TGFBR1	49
ACVRL1	50
BMPR1B	51
MAP3K20	52
TGFBR2	53
CHUK	52
MAP3K8	54
MAP2K4	55
KDR	56
NTRK1	6
NTRK3	57
MAPK3	6
BRSK1	58
WEE1	42
RPS6KA3	59
STK11	60
PRKCI	61
MAP3K11	52
MAP2K7	55
IKBKB	62
PTK2	63
MAP3K10	55
MAP2K6	64
MAPK14	32
MAP2K3	65
MAPKAPK5	58
MAP3K12	66
MARK3	1
STK39	67
RYK	68
EPHB3	69
PLK4	46
TEC	70
TRIO	52
BMPR1A	2
MAPK8	71
PRKDC	2
ATM	6
CAMK2G	72
PKN1	73
MAP3K7	55
MAP3K2	74
MAPK12	75
MAPK13	76
CDC42BPA	6
LIMK1	77
LATS1	44
MAPK9	78
MAPK10	79
RPS6KA2	80
TRIM24	1
TRIM28	1
MKNK1	2
LIMK2	81
RPS6KA5	82
RPS6KB1	83
STRADA	84
ILK	85
BUB1B	86
MAP3K4	87
MAP3K3	88
MAP3K5	89
ERN1	90
MAPK7	91
SGK1	92
PKN2	93
OXSR1	49
PAK1	24
MAP3K14	94
MAPK11	95
NEK6	49
CAMKK1	96
PDK2	5
CHEK1	24
TLK1	97
EIF2AK3	98
RIPK1	99
CHEK2	100
SGK2	101
SGK3	102
RPS6KB2	103
PRKCH	104
PRKD1	105
CASK	106
CSNK2A2	107
MAST2	108
STK36	109
CDK9	110
TLK2	6
BRSK2	32
AKT1	3
GRK2	24
STRADB	111
PLK1	46
ACVR1	112
NEK8	49
NUAK2	49
AURKB	49
CDK4	113
STK35	49
CDK6	114
CDKL1	49
CSNK1A1	115
DAPK2	116
EIF2AK4	117
IGF1R	118
ITK	119
MYO3A	49
TSSK4	49
RAF1	1
STK3	120
STK4	62
LATS2	121
EGFR	62
FGFR1	24
FLT4	122
BRD2	24
NME1	32
NME4	123
CLK2	38
CLK3	124
KALRN	58
EPHA4	125
FGFR2	126
FGFR3	127
FYN	2
