names	cluster
PDK3	262
VRK2	239
SCYL1	285
PRKY	263
MAST3	100
IP6K3	264
MINK1	44
MAP3K21	265
TNK1	266
PRPF4B	100
PRKD3	267
PIKFYVE	268
STK17B	77
TRIB1	208
IP6K1	321
PPIP5K2	269
SCYL2	285
PTK7	285
STK31	270
ROR2	271
PIK3R4	272
RIPK4	181
NEK5	273
CAMKV	274
PDIK1L	275
ADCK2	276
SMG1	277
CSNK1G3	278
TNIK	239
IP6K2	279
PGK2	280
CDKL4	281
WEE2	282
MUSK	219
CAMK4	283
MAPKAPK2	284
DCK	285
TEX14	286
GRK6	287
MAST4	288
STK10	289
TSSK3	290
STK38L	219
TRIB2	291
TIE1	219
MAPKAPK3	292
CDK11A	219
CDK11B	219
PLK3	293
TSSK1B	77
CHKA	294
CHKB	295
NEK9	219
MASTL	296
NME3	297
INSRR	298
PLK2	299
AK2	300
AAK1	53
TESK2	301
DCLK1	302
TRPM7	100
CIT	303
AGK	110
GALK1	304
GUCY2D	305
MARK1	100
PAN3	306
STYK1	307
PRAG1	308
COQ8A	309
UHMK1	77
TRPM6	100
ADK	310
AK1	311
RNASEL	312
PPIP5K1	313
IPMK	314
PKN3	315
NRK	316
MAP3K9	44
SRMS	317
DDR1	318
FASTKD5	285
NPR1	319
CDC42BPG	320
CLK4	321
COQ8B	322
CDK10	323
NRBP2	324
ADCK1	325
SBK1	326
BCKDK	327
PDK4	328
CKMT2	192
CDKL2	329
GRK1	330
GRK7	331
WNK3	332
HUNK	333
