names	cluster
MST1R	1
YES1	2
TYRO3	3
FGR	4
SRC	5
ATR	6
FLT1	7
LYN	8
PRKCD	9
SYK	10
MAP4K1	11
PDGFRB	12
PIK3CA	13
PHKG1	14
PHKG2	15
PDGFRA	16
EIF2AK2	17
ARAF	18
MAP2K1	19
RPS6KA4	20
KSR2	21
ABL1	22
ZAP70	23
PTK2B	24
MAP2K2	25
MAPK1	26
RPS6KA1	27
DYRK1B	28
PRKCA	5
MYLK	29
BMPR2	30
PRKCB	31
MAPK6	32
GSK3B	33
PDPK1	34
HK2	35
PRKCE	36
PIK3CB	37
MARK4	38
PRKCG	39
IRAK1	40
PRKCZ	41
MAP2K5	42
DAPK3	43
PKM	44
MARK2	45
BTK	46
PRKCQ	47
OBSCN	48
TTN	49
MOS	50
DDR2	51
MATK	52
TXK	53
EPHB2	54
PRKACA	55
GUCY2C	5
MAPK15	56
AMHR2	57
TGFBR1	58
ACVRL1	59
BMPR1B	60
MAP3K20	61
TGFBR2	62
CHUK	63
MAP3K8	64
MAP2K4	65
KDR	66
NTRK1	67
NTRK3	68
MAPK3	69
BRSK1	70
WEE1	71
RPS6KA3	72
STK11	73
PRKCI	74
MAP3K11	75
MAP2K7	76
IKBKB	77
PTK2	78
MAP3K10	79
MAP2K6	80
MAPK14	81
MAP2K3	82
MAPKAPK5	83
MAP3K12	84
MARK3	85
STK39	86
RYK	87
EPHB3	88
PLK4	89
TEC	90
TRIO	91
BMPR1A	92
MAPK8	93
PRKDC	94
ATM	95
CAMK2G	96
PKN1	97
MAP3K7	98
MAP3K2	99
MAPK12	100
MAPK13	101
CDC42BPA	102
LIMK1	103
LATS1	104
MAPK9	105
MAPK10	106
RPS6KA2	107
TRIM24	108
TRIM28	109
MKNK1	94
LIMK2	110
RPS6KA5	111
RPS6KB1	112
STRADA	113
ILK	114
BUB1B	115
MAP3K4	116
MAP3K3	117
MAP3K5	118
ERN1	119
MAPK7	120
SGK1	121
PKN2	122
OXSR1	123
PAK1	124
MAP3K14	125
MAPK11	126
NEK6	127
CAMKK1	128
PDK2	129
CHEK1	130
TLK1	131
EIF2AK3	132
RIPK1	133
CHEK2	134
SGK2	135
SGK3	136
RPS6KB2	137
PRKCH	138
PRKD1	139
CASK	140
CSNK2A2	141
MAST2	142
STK36	143
CDK9	144
TLK2	145
BRSK2	146
AKT1	147
GRK2	148
STRADB	149
PLK1	150
ACVR1	151
NEK8	152
NUAK2	153
AURKB	154
CDK4	155
STK35	156
CDK6	157
CDKL1	158
CSNK1A1	159
DAPK2	160
EIF2AK4	161
IGF1R	162
ITK	163
MYO3A	164
TSSK4	165
RAF1	166
STK3	167
STK4	168
LATS2	169
EGFR	170
FGFR1	171
FLT4	172
BRD2	173
NME1	174
NME4	175
CLK2	176
CLK3	177
KALRN	178
EPHA4	179
FGFR2	180
FGFR3	181
FYN	182
