names	cluster
GRK3	17
CLK1	21
FGFR4	1
PRKG2	1
BRD3	19
RIOK2	2
CAMK1	40
TP53RK	1
PIK3C3	41
CDK12	42
AKT3	1
PKMYT1	1
CAMK1G	40
PFKM	28
MAP4K2	1
RET	1
TAOK2	26
HIPK1	1
DYRK3	1
NTRK2	1
LTK	1
STK40	43
STK33	37
NEK1	16
TSSK2	44
EPHA5	9
DCLK2	1
ROS1	1
WNK2	10
CDK15	45
NME7	2
FN3KRP	1
IRAK2	1
PAK5	1
PRKX	1
EPHA7	9
ACVR1C	4
MAP3K13	1
PCK2	7
ACVR2B	4
EPHB6	9
MAP3K6	1
EPHA6	9
ULK2	7
MAP4K3	1
FLT3	1
NEK10	1
MYLK3	1
AXL	1
CDK14	36
EIF2AK1	1
CSNK1G1	46
CSNK1G2	46
CDK17	36
CDK18	45
NEK3	34
CAMK1D	40
EPHA10	9
PEAK1	2
DSTYK	34
PDK3	15
VRK2	4
SCYL1	47
PRKY	1
MAST3	25
IP6K3	48
MINK1	1
MAP3K21	25
TNK1	10
PRPF4B	21
PRKD3	30
PIKFYVE	22
STK17B	43
TRIB1	43
IP6K1	48
PPIP5K2	48
SCYL2	24
PTK7	9
STK31	21
ROR2	1
PIK3R4	7
RIPK4	2
NEK5	16
CAMKV	19
PDIK1L	1
ADCK2	15
SMG1	1
CSNK1G3	46
TNIK	1
IP6K2	48
PGK2	29
CDKL4	18
WEE2	2
MUSK	1
CAMK4	14
MAPKAPK2	1
DCK	49
TEX14	2
GRK6	17
MAST4	1
STK10	1
TSSK3	1
STK38L	50
TRIB2	43
TIE1	1
MAPKAPK3	1
CDK11A	2
CDK11B	2
PLK3	2
TSSK1B	4
CHKA	51
CHKB	51
NEK9	13
MASTL	45
NME3	20
INSRR	1
PLK2	2
AK2	49
AAK1	10
TESK2	25
DCLK1	25
TRPM7	47
CIT	2
AGK	1
GALK1	14
GUCY2D	1
MARK1	7
PAN3	24
STYK1	1
PRAG1	1
COQ8A	52
UHMK1	4
TRPM6	47
ADK	49
AK1	49
RNASEL	48
PPIP5K1	48
IPMK	48
PKN3	1
NRK	1
MAP3K9	1
SRMS	31
DDR1	13
FASTKD5	45
NPR1	1
CDC42BPG	1
CLK4	32
COQ8B	52
CDK10	30
NRBP2	1
ADCK1	38
SBK1	21
BCKDK	5
PDK4	15
CKMT2	35
CDKL2	36
GRK1	1
GRK7	1
WNK3	10
HUNK	12
