names	cluster
MST1R	1
YES1	72
TYRO3	2
FGR	3
SRC	42
ATR	380
FLT1	4
LYN	5
PRKCD	72
SYK	292
MAP4K1	6
PDGFRB	7
PIK3CA	8
PHKG1	9
PHKG2	72
PDGFRA	10
EIF2AK2	11
ARAF	12
MAP2K1	13
RPS6KA4	14
KSR2	15
ABL1	428
ZAP70	16
PTK2B	17
MAP2K2	18
MAPK1	19
RPS6KA1	20
DYRK1B	21
PRKCA	42
MYLK	22
BMPR2	23
PRKCB	259
MAPK6	24
GSK3B	25
PDPK1	26
HK2	27
PRKCE	410
PIK3CB	28
MARK4	29
PRKCG	30
IRAK1	31
PRKCZ	32
MAP2K5	33
DAPK3	34
PKM	268
MARK2	35
BTK	36
PRKCQ	37
OBSCN	38
TTN	56
MOS	39
DDR2	40
MATK	267
TXK	41
EPHB2	315
PRKACA	315
GUCY2C	42
MAPK15	43
AMHR2	44
TGFBR1	45
ACVRL1	46
BMPR1B	47
MAP3K20	48
TGFBR2	49
CHUK	50
MAP3K8	51
MAP2K4	52
KDR	53
NTRK1	380
NTRK3	54
MAPK3	268
BRSK1	55
WEE1	56
RPS6KA3	57
STK11	401
PRKCI	58
MAP3K11	59
MAP2K7	60
IKBKB	275
PTK2	61
MAP3K10	62
MAP2K6	63
MAPK14	173
MAP2K3	256
MAPKAPK5	64
MAP3K12	65
MARK3	66
STK39	67
RYK	68
EPHB3	69
PLK4	315
TEC	70
TRIO	71
BMPR1A	72
MAPK8	72
PRKDC	72
ATM	380
CAMK2G	73
PKN1	74
MAP3K7	75
MAP3K2	76
MAPK12	77
MAPK13	78
CDC42BPA	79
LIMK1	80
LATS1	267
MAPK9	72
MAPK10	81
RPS6KA2	82
TRIM24	83
TRIM28	84
MKNK1	72
LIMK2	85
RPS6KA5	86
RPS6KB1	87
STRADA	88
ILK	89
BUB1B	90
MAP3K4	91
MAP3K3	92
MAP3K5	93
ERN1	94
MAPK7	95
SGK1	96
PKN2	97
OXSR1	98
PAK1	292
MAP3K14	99
MAPK11	100
NEK6	101
