names	cluster
MST1R	1
YES1	2
TYRO3	3
FGR	4
SRC	5
ATR	6
FLT1	7
LYN	8
PRKCD	9
SYK	10
MAP4K1	11
PDGFRB	12
PIK3CA	13
PHKG1	14
PHKG2	15
PDGFRA	16
EIF2AK2	17
ARAF	18
MAP2K1	19
RPS6KA4	20
KSR2	21
ABL1	22
ZAP70	23
PTK2B	24
MAP2K2	25
MAPK1	26
RPS6KA1	27
DYRK1B	28
PRKCA	29
MYLK	30
BMPR2	31
PRKCB	32
MAPK6	33
GSK3B	34
PDPK1	35
HK2	36
PRKCE	37
PIK3CB	38
MARK4	39
PRKCG	40
IRAK1	41
PRKCZ	42
MAP2K5	43
DAPK3	44
PKM	45
MARK2	46
BTK	47
PRKCQ	48
OBSCN	49
TTN	50
MOS	51
DDR2	52
MATK	53
TXK	54
EPHB2	55
PRKACA	56
GUCY2C	57
MAPK15	58
AMHR2	59
TGFBR1	60
ACVRL1	61
BMPR1B	62
MAP3K20	63
TGFBR2	64
CHUK	65
MAP3K8	66
MAP2K4	67
KDR	68
NTRK1	69
NTRK3	70
MAPK3	71
BRSK1	72
WEE1	73
RPS6KA3	74
STK11	75
PRKCI	76
MAP3K11	77
MAP2K7	78
IKBKB	79
PTK2	80
MAP3K10	81
MAP2K6	82
MAPK14	83
MAP2K3	84
MAPKAPK5	85
MAP3K12	86
MARK3	87
STK39	88
RYK	89
EPHB3	90
PLK4	91
TEC	92
TRIO	93
BMPR1A	94
MAPK8	95
PRKDC	96
ATM	97
CAMK2G	98
PKN1	99
MAP3K7	100
MAP3K2	101
MAPK12	102
MAPK13	103
CDC42BPA	104
LIMK1	105
LATS1	106
MAPK9	107
MAPK10	108
RPS6KA2	109
TRIM24	110
TRIM28	111
MKNK1	96
LIMK2	112
RPS6KA5	113
RPS6KB1	114
STRADA	115
ILK	116
BUB1B	117
MAP3K4	118
MAP3K3	119
MAP3K5	120
ERN1	121
MAPK7	122
SGK1	123
PKN2	124
OXSR1	125
PAK1	126
MAP3K14	127
MAPK11	128
NEK6	129
CAMKK1	130
PDK2	131
CHEK1	132
TLK1	133
EIF2AK3	134
RIPK1	135
CHEK2	136
SGK2	137
SGK3	138
RPS6KB2	139
PRKCH	140
PRKD1	141
CASK	142
CSNK2A2	143
MAST2	144
STK36	145
CDK9	146
TLK2	147
BRSK2	148
AKT1	149
GRK2	150
STRADB	151
PLK1	152
ACVR1	153
NEK8	154
NUAK2	155
AURKB	156
CDK4	157
STK35	158
CDK6	159
CDKL1	160
CSNK1A1	161
DAPK2	162
EIF2AK4	163
IGF1R	164
ITK	165
MYO3A	166
TSSK4	167
RAF1	168
STK3	169
STK4	170
LATS2	171
EGFR	172
FGFR1	173
FLT4	174
BRD2	175
NME1	176
NME4	177
CLK2	178
CLK3	179
KALRN	180
EPHA4	181
FGFR2	182
FGFR3	183
FYN	184
