names	cluster
ULK1	4
BUB1	4
HIPK2	2
DYRK1A	4
SRPK1	4
SRPK2	2
NUAK1	4
TESK1	4
RIOK3	4
IRAK3	2
SIK2	4
CDK1	4
PRKG1	6
SIK1	4
MTOR	3
STK38	4
TTK	4
NRBP1	3
RPS6KA6	4
PIM2	1
MOK	6
AURKA	4
DYRK2	4
CDK13	4
CKM	9
CDK20	4
MAK	4
CDK19	4
CDK8	4
IRAK4	2
MLKL	2
RIPK3	2
PRKACB	4
LRRK2	4
RIOK1	4
PINK1	4
HK1	11
ICK	4
GRK5	12
BMP2K	1
MAP4K4	2
HASPIN	4
TEK	3
MAPK4	2
PFKP	4
NME2	4
HIPK4	3
DYRK4	4
FRK	3
DCLK3	4
PRKACG	4
CDKL3	4
NLK	2
MKNK2	5
AURKC	4
CDK16	4
CDK3	4
SRPK3	4
GRK3	12
CLK1	4
FGFR4	3
PRKG2	6
BRD3	4
RIOK2	4
CAMK1	4
TP53RK	4
PIK3C3	4
CDK12	4
AKT3	3
PKMYT1	4
CAMK1G	4
PFKM	4
MAP4K2	2
RET	3
TAOK2	2
HIPK1	4
DYRK3	4
NTRK2	1
LTK	1
STK40	2
STK33	4
NEK1	4
TSSK2	4
EPHA5	1
DCLK2	4
ROS1	3
WNK2	4
CDK15	4
NME7	4
FN3KRP	3
IRAK2	2
PAK5	2
PRKX	3
EPHA7	1
ACVR1C	5
MAP3K13	2
PCK2	4
ACVR2B	5
EPHB6	1
MAP3K6	2
EPHA6	1
ULK2	4
MAP4K3	2
FLT3	1
NEK10	2
MYLK3	2
AXL	3
CDK14	4
EIF2AK1	3
CSNK1G1	1
CSNK1G2	1
CDK17	4
CDK18	4
NEK3	4
CAMK1D	4
EPHA10	1
PEAK1	4
DSTYK	2
PDK3	3
VRK2	5
SCYL1	4
PRKY	2
MAST3	4
IP6K3	8
MINK1	2
MAP3K21	2
TNK1	1
PRPF4B	4
PRKD3	7
PIKFYVE	4
STK17B	2
TRIB1	2
IP6K1	8
PPIP5K2	8
SCYL2	4
PTK7	1
STK31	4
ROR2	1
PIK3R4	4
RIPK4	4
NEK5	4
CAMKV	4
PDIK1L	3
ADCK2	3
SMG1	1
CSNK1G3	1
TNIK	2
IP6K2	8
PGK2	4
CDKL4	5
WEE2	4
MUSK	2
CAMK4	6
MAPKAPK2	2
DCK	4
TEX14	4
GRK6	12
MAST4	3
STK10	4
TSSK3	3
STK38L	4
TRIB2	4
TIE1	2
MAPKAPK3	2
CDK11A	4
CDK11B	4
PLK3	4
TSSK1B	5
CHKA	10
CHKB	10
NEK9	4
MASTL	4
NME3	4
INSRR	3
PLK2	4
AK2	4
AAK1	4
TESK2	4
DCLK1	4
TRPM7	4
CIT	4
AGK	3
GALK1	4
GUCY2D	3
MARK1	4
PAN3	4
STYK1	3
PRAG1	3
COQ8A	4
UHMK1	5
TRPM6	4
ADK	4
AK1	4
RNASEL	8
PPIP5K1	8
IPMK	8
PKN3	5
NRK	2
MAP3K9	2
SRMS	3
DDR1	2
FASTKD5	2
NPR1	6
CDC42BPG	2
CLK4	1
COQ8B	4
CDK10	7
NRBP2	3
ADCK1	5
SBK1	2
BCKDK	2
PDK4	3
CKMT2	9
CDKL2	4
GRK1	4
GRK7	4
WNK3	4
HUNK	2
