names	cluster
STK33	3
NEK1	2
TSSK2	2
EPHA5	8
DCLK2	3
ROS1	4
WNK2	3
CDK15	2
NME7	2
FN3KRP	6
IRAK2	5
PAK5	4
PRKX	1
EPHA7	8
ACVR1C	7
MAP3K13	5
PCK2	3
ACVR2B	7
EPHB6	8
MAP3K6	5
EPHA6	8
ULK2	3
MAP4K3	5
FLT3	6
NEK10	5
MYLK3	5
AXL	5
CDK14	2
EIF2AK1	2
CSNK1G1	1
CSNK1G2	1
CDK17	2
CDK18	2
NEK3	2
CAMK1D	3
EPHA10	8
PEAK1	2
DSTYK	5
PDK3	1
VRK2	7
SCYL1	2
PRKY	5
MAST3	2
IP6K3	9
MINK1	5
MAP3K21	2
TNK1	6
PRPF4B	2
PRKD3	1
PIKFYVE	6
STK17B	2
TRIB1	2
IP6K1	9
PPIP5K2	9
SCYL2	6
PTK7	8
STK31	2
ROR2	5
PIK3R4	3
RIPK4	2
NEK5	2
CAMKV	2
PDIK1L	6
ADCK2	1
SMG1	8
CSNK1G3	1
TNIK	5
IP6K2	9
PGK2	4
CDKL4	7
WEE2	2
MUSK	4
CAMK4	4
MAPKAPK2	5
DCK	3
TEX14	2
GRK6	1
MAST4	4
STK10	2
TSSK3	6
STK38L	2
TRIB2	2
TIE1	6
MAPKAPK3	5
CDK11A	2
CDK11B	2
PLK3	2
TSSK1B	7
CHKA	3
CHKB	3
NEK9	2
MASTL	2
NME3	3
INSRR	6
PLK2	2
AK2	3
AAK1	6
TESK2	2
DCLK1	2
TRPM7	3
CIT	2
AGK	4
GALK1	3
GUCY2D	5
MARK1	2
PAN3	2
STYK1	1
PRAG1	6
COQ8A	2
UHMK1	7
TRPM6	3
ADK	3
AK1	3
RNASEL	9
PPIP5K1	9
IPMK	9
PKN3	6
NRK	5
MAP3K9	5
SRMS	2
DDR1	2
FASTKD5	2
NPR1	3
CDC42BPG	5
CLK4	2
COQ8B	2
CDK10	1
NRBP2	6
ADCK1	5
SBK1	2
BCKDK	2
PDK4	1
CKMT2	1
CDKL2	2
GRK1	3
GRK7	3
WNK3	3
HUNK	4
