names	cluster
MST1R	9
YES1	9
TYRO3	9
FGR	9
SRC	9
ATR	7
FLT1	9
LYN	9
PRKCD	5
SYK	9
MAP4K1	9
PDGFRB	9
PIK3CA	9
PHKG1	3
PHKG2	3
PDGFRA	7
EIF2AK2	1
ARAF	7
MAP2K1	4
RPS6KA4	5
KSR2	7
ABL1	9
ZAP70	9
PTK2B	9
MAP2K2	7
MAPK1	1
RPS6KA1	5
DYRK1B	1
PRKCA	5
MYLK	4
BMPR2	6
PRKCB	5
MAPK6	4
GSK3B	5
PDPK1	5
HK2	7
PRKCE	5
PIK3CB	9
MARK4	3
PRKCG	5
IRAK1	1
PRKCZ	1
MAP2K5	1
DAPK3	7
PKM	5
MARK2	3
BTK	9
PRKCQ	1
OBSCN	7
TTN	7
MOS	3
DDR2	7
MATK	9
TXK	9
EPHB2	9
PRKACA	3
GUCY2C	5
MAPK15	9
AMHR2	6
TGFBR1	6
ACVRL1	6
BMPR1B	6
MAP3K20	1
TGFBR2	6
CHUK	1
MAP3K8	1
MAP2K4	1
KDR	9
NTRK1	7
NTRK3	9
MAPK3	5
BRSK1	3
WEE1	7
RPS6KA3	5
STK11	3
PRKCI	1
MAP3K11	1
MAP2K7	1
IKBKB	1
PTK2	9
MAP3K10	1
MAP2K6	1
MAPK14	1
MAP2K3	1
MAPKAPK5	1
MAP3K12	1
MARK3	7
STK39	1
RYK	7
EPHB3	9
PLK4	3
TEC	9
TRIO	4
BMPR1A	6
MAPK8	1
PRKDC	3
ATM	7
CAMK2G	4
PKN1	1
MAP3K7	1
MAP3K2	1
MAPK12	1
MAPK13	1
CDC42BPA	7
LIMK1	4
LATS1	3
MAPK9	1
MAPK10	1
RPS6KA2	5
TRIM24	7
TRIM28	3
MKNK1	1
LIMK2	2
RPS6KA5	5
RPS6KB1	9
STRADA	3
ILK	3
BUB1B	3
MAP3K4	1
MAP3K3	1
MAP3K5	1
ERN1	1
MAPK7	5
SGK1	1
PKN2	1
