names	cluster
PDK3	314
VRK2	315
SCYL1	316
PRKY	317
MAST3	192
IP6K3	318
MINK1	319
MAP3K21	192
TNK1	320
PRPF4B	321
PRKD3	322
PIKFYVE	180
STK17B	323
TRIB1	283
IP6K1	318
PPIP5K2	318
SCYL2	324
PTK7	325
STK31	326
ROR2	327
PIK3R4	328
RIPK4	329
NEK5	285
CAMKV	330
PDIK1L	331
ADCK2	332
SMG1	333
CSNK1G3	307
TNIK	334
IP6K2	318
PGK2	318
CDKL4	114
WEE2	335
MUSK	336
CAMK4	337
MAPKAPK2	338
DCK	339
TEX14	340
GRK6	267
MAST4	341
STK10	342
TSSK3	343
STK38L	344
TRIB2	283
TIE1	345
MAPKAPK3	346
CDK11A	347
CDK11B	348
PLK3	349
TSSK1B	350
CHKA	351
CHKB	351
NEK9	352
MASTL	309
NME3	127
INSRR	353
PLK2	354
AK2	355
AAK1	356
TESK2	192
DCLK1	192
TRPM7	357
CIT	358
AGK	359
GALK1	360
GUCY2D	361
MARK1	362
PAN3	363
STYK1	364
PRAG1	365
COQ8A	366
UHMK1	367
TRPM6	357
ADK	368
AK1	368
RNASEL	318
PPIP5K1	318
IPMK	318
PKN3	369
NRK	370
MAP3K9	371
SRMS	372
DDR1	373
FASTKD5	374
NPR1	375
CDC42BPG	376
CLK4	231
COQ8B	377
CDK10	378
NRBP2	379
ADCK1	380
SBK1	381
BCKDK	382
PDK4	314
CKMT2	383
CDKL2	384
GRK1	385
GRK7	386
WNK3	387
HUNK	388
